	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d
194	-0.77347	0.07083	1.16658	0.05251	0.01351	0.01317	-0.30551	0.49420	1.76374	0.10341	0.04324	0.03891	-0.75415	0.07816	1.17495	-0.21730	0.46071	1.75199	-0.75563	0.06250	1.17832	-0.22036	0.49406	1.72124	-0.73336	0.05677	1.16397	-0.42402	0.55530	1.81458	-0.85074	0.08590	1.14909	-0.36035	0.46674	1.76716
195	-0.77331	0.07095	1.16679	0.05246	0.01338	0.01330	-0.30421	0.49377	1.76350	0.10329	0.04255	0.03935	-0.75379	0.07796	1.17539	-0.21637	0.46121	1.75144	-0.75530	0.06246	1.17877	-0.21893	0.49395	1.72066	-0.73357	0.05727	1.16363	-0.42265	0.55382	1.81501	-0.85058	0.08609	1.14937	-0.35887	0.46612	1.76689
196	-0.77314	0.07105	1.16700	0.05241	0.01326	0.01344	-0.30290	0.49335	1.76324	0.10316	0.04187	0.03978	-0.75341	0.07775	1.17583	-0.21544	0.46172	1.75087	-0.75496	0.06244	1.17921	-0.21749	0.49383	1.72009	-0.73377	0.05775	1.16332	-0.42127	0.55237	1.81541	-0.85042	0.08627	1.14965	-0.35738	0.46550	1.76660
197	-0.77297	0.07115	1.16722	0.05237	0.01314	0.01357	-0.30157	0.49294	1.76297	0.10302	0.04121	0.04020	-0.75302	0.07752	1.17627	-0.21450	0.46225	1.75029	-0.75462	0.06243	1.17964	-0.21603	0.49369	1.71952	-0.73399	0.05820	1.16303	-0.41987	0.55094	1.81577	-0.85025	0.08645	1.14993	-0.35587	0.46487	1.76630
198	-0.77280	0.07125	1.16744	0.05232	0.01303	0.01371	-0.30023	0.49252	1.76268	0.10289	0.04056	0.04060	-0.75263	0.07728	1.17672	-0.21355	0.46279	1.74970	-0.75427	0.06244	1.18007	-0.21455	0.49352	1.71895	-0.73421	0.05864	1.16277	-0.41845	0.54954	1.81610	-0.85008	0.08663	1.15022	-0.35434	0.46425	1.76599
199	-0.77263	0.07134	1.16767	0.05227	0.01293	0.01385	-0.29887	0.49212	1.76238	0.10275	0.03992	0.04099	-0.75223	0.07704	1.17716	-0.21260	0.46335	1.74908	-0.75393	0.06247	1.18049	-0.21306	0.49334	1.71838	-0.73444	0.05905	1.16253	-0.41701	0.54816	1.81639	-0.84991	0.08680	1.15052	-0.35280	0.46362	1.76567
200	-0.77245	0.07143	1.16791	0.05223	0.01283	0.01398	-0.29749	0.49171	1.76207	0.10260	0.03930	0.04136	-0.75182	0.07679	1.17761	-0.21163	0.46391	1.74846	-0.75358	0.06251	1.18090	-0.21155	0.49314	1.71782	-0.73468	0.05944	1.16231	-0.41554	0.54680	1.81665	-0.84974	0.08697	1.15082	-0.35124	0.46300	1.76533
201	-0.77227	0.07151	1.16815	0.05218	0.01273	0.01411	-0.29610	0.49131	1.76173	0.10246	0.03870	0.04173	-0.75140	0.07654	1.17807	-0.21065	0.46448	1.74782	-0.75322	0.06256	1.18130	-0.21003	0.49293	1.71726	-0.73492	0.05981	1.16212	-0.41406	0.54547	1.81688	-0.84956	0.08714	1.15112	-0.34966	0.46237	1.76498
202	-0.77209	0.07159	1.16840	0.05213	0.01264	0.01424	-0.29469	0.49091	1.76139	0.10231	0.03811	0.04208	-0.75098	0.07629	1.17852	-0.20966	0.46506	1.74716	-0.75286	0.06263	1.18169	-0.20849	0.49269	1.71671	-0.73516	0.06016	1.16195	-0.41255	0.54415	1.81708	-0.84937	0.08729	1.15143	-0.34806	0.46175	1.76462
203	-0.77191	0.07167	1.16865	0.05208	0.01256	0.01437	-0.29327	0.49052	1.76104	0.10216	0.03753	0.04241	-0.75056	0.07604	1.17898	-0.20865	0.46564	1.74649	-0.75249	0.06272	1.18208	-0.20694	0.49244	1.71615	-0.73541	0.06049	1.16180	-0.41102	0.54286	1.81726	-0.84918	0.08745	1.15174	-0.34646	0.46113	1.76424
204	-0.77172	0.07175	1.16890	0.05203	0.01247	0.01450	-0.29183	0.49013	1.76067	0.10200	0.03697	0.04274	-0.75013	0.07579	1.17943	-0.20763	0.46623	1.74581	-0.75211	0.06281	1.18245	-0.20538	0.49218	1.71560	-0.73565	0.06081	1.16166	-0.40948	0.54158	1.81740	-0.84898	0.08759	1.15206	-0.34484	0.46052	1.76385
205	-0.77152	0.07182	1.16916	0.05197	0.01240	0.01462	-0.29038	0.48974	1.76029	0.10185	0.03642	0.04306	-0.74970	0.07555	1.17989	-0.20660	0.46681	1.74511	-0.75173	0.06292	1.18282	-0.20381	0.49190	1.71505	-0.73589	0.06111	1.16155	-0.40792	0.54033	1.81752	-0.84877	0.08773	1.15238	-0.34321	0.45992	1.76345
206	-0.77132	0.07189	1.16942	0.05192	0.01232	0.01474	-0.28893	0.48936	1.75989	0.10170	0.03588	0.04337	-0.74927	0.07531	1.18035	-0.20556	0.46740	1.74441	-0.75134	0.06303	1.18317	-0.20223	0.49162	1.71451	-0.73612	0.06138	1.16145	-0.40635	0.53910	1.81762	-0.84854	0.08786	1.15270	-0.34157	0.45933	1.76304
207	-0.77110	0.07196	1.16968	0.05187	0.01225	0.01486	-0.28746	0.48899	1.75949	0.10155	0.03536	0.04367	-0.74884	0.07507	1.18081	-0.20450	0.46799	1.74369	-0.75094	0.06315	1.18352	-0.20064	0.49133	1.71396	-0.73634	0.06164	1.16136	-0.40477	0.53789	1.81770	-0.84831	0.08797	1.15302	-0.33993	0.45875	1.76262
208	-0.77088	0.07202	1.16994	0.05182	0.01218	0.01497	-0.28598	0.48862	1.75908	0.10140	0.03486	0.04396	-0.74840	0.07484	1.18127	-0.20342	0.46858	1.74296	-0.75053	0.06328	1.18386	-0.19905	0.49103	1.71341	-0.73654	0.06188	1.16129	-0.40319	0.53670	1.81776	-0.84806	0.08808	1.15335	-0.33828	0.45817	1.76219
209	-0.77064	0.07208	1.17021	0.05177	0.01212	0.01508	-0.28450	0.48826	1.75866	0.10126	0.03438	0.04425	-0.74796	0.07461	1.18173	-0.20233	0.46916	1.74223	-0.75011	0.06341	1.18420	-0.19745	0.49073	1.71286	-0.73671	0.06210	1.16123	-0.40160	0.53554	1.81780	-0.84780	0.08819	1.15367	-0.33663	0.45760	1.76175
210	-0.77039	0.07213	1.17047	0.05173	0.01206	0.01519	-0.28302	0.48791	1.75823	0.10112	0.03392	0.04454	-0.74751	0.07440	1.18219	-0.20123	0.46975	1.74148	-0.74968	0.06354	1.18452	-0.19584	0.49043	1.71230	-0.73685	0.06229	1.16119	-0.40003	0.53441	1.81783	-0.84752	0.08828	1.15400	-0.33497	0.45705	1.76130
211	-0.77013	0.07217	1.17074	0.05168	0.01201	0.01530	-0.28153	0.48756	1.75779	0.10100	0.03347	0.04482	-0.74706	0.07418	1.18265	-0.20012	0.47033	1.74072	-0.74924	0.06367	1.18484	-0.19423	0.49013	1.71175	-0.73697	0.06246	1.16115	-0.39846	0.53330	1.81784	-0.84724	0.08837	1.15432	-0.33330	0.45650	1.76085
212	-0.76985	0.07221	1.17101	0.05164	0.01196	0.01541	-0.28003	0.48723	1.75734	0.10088	0.03305	0.04510	-0.74661	0.07398	1.18311	-0.19898	0.47090	1.73996	-0.74880	0.06381	1.18516	-0.19262	0.48982	1.71118	-0.73705	0.06262	1.16112	-0.39690	0.53222	1.81784	-0.84694	0.08844	1.15465	-0.33163	0.45595	1.76039
213	-0.76956	0.07225	1.17128	0.05161	0.01191	0.01552	-0.27854	0.48690	1.75689	0.10077	0.03264	0.04538	-0.74616	0.07378	1.18357	-0.19784	0.47147	1.73919	-0.74835	0.06395	1.18547	-0.19100	0.48952	1.71062	-0.73710	0.06275	1.16109	-0.39535	0.53118	1.81784	-0.84662	0.08851	1.15497	-0.32996	0.45542	1.75992
214	-0.76925	0.07228	1.17154	0.05158	0.01187	0.01562	-0.27704	0.48657	1.75643	0.10067	0.03226	0.04566	-0.74570	0.07359	1.18403	-0.19668	0.47204	1.73841	-0.74789	0.06409	1.18578	-0.18937	0.48921	1.71004	-0.73711	0.06288	1.16107	-0.39381	0.53015	1.81782	-0.84630	0.08858	1.15529	-0.32829	0.45488	1.75945
215	-0.76893	0.07231	1.17181	0.05154	0.01183	0.01573	-0.27553	0.48625	1.75596	0.10058	0.03189	0.04594	-0.74524	0.07341	1.18449	-0.19550	0.47260	1.73762	-0.74742	0.06423	1.18608	-0.18774	0.48891	1.70946	-0.73710	0.06298	1.16106	-0.39227	0.52915	1.81780	-0.84596	0.08863	1.15561	-0.32661	0.45436	1.75898
216	-0.76860	0.07234	1.17208	0.05151	0.01179	0.01583	-0.27402	0.48594	1.75549	0.10050	0.03154	0.04622	-0.74478	0.07324	1.18494	-0.19431	0.47315	1.73683	-0.74694	0.06436	1.18638	-0.18610	0.48860	1.70887	-0.73706	0.06308	1.16105	-0.39075	0.52818	1.81777	-0.84560	0.08867	1.15593	-0.32493	0.45384	1.75849
217	-0.76825	0.07236	1.17234	0.05148	0.01175	0.01594	-0.27251	0.48564	1.75501	0.10042	0.03121	0.04651	-0.74432	0.07307	1.18540	-0.19311	0.47370	1.73603	-0.74646	0.06450	1.18667	-0.18446	0.48830	1.70827	-0.73700	0.06318	1.16105	-0.38922	0.52722	1.81774	-0.84523	0.08871	1.15625	-0.32325	0.45333	1.75801
218	-0.76790	0.07239	1.17261	0.05145	0.01171	0.01605	-0.27099	0.48533	1.75453	0.10035	0.03090	0.04679	-0.74385	0.07291	1.18585	-0.19189	0.47423	1.73522	-0.74597	0.06463	1.18697	-0.18281	0.48800	1.70767	-0.73691	0.06326	1.16105	-0.38770	0.52628	1.81770	-0.84485	0.08874	1.15657	-0.32156	0.45282	1.75752
219	-0.76753	0.07241	1.17288	0.05141	0.01166	0.01616	-0.26946	0.48503	1.75404	0.10029	0.03060	0.04708	-0.74338	0.07276	1.18631	-0.19065	0.47476	1.73441	-0.74548	0.06476	1.18726	-0.18115	0.48770	1.70705	-0.73681	0.06335	1.16105	-0.38618	0.52536	1.81765	-0.84445	0.08876	1.15688	-0.31987	0.45232	1.75703
220	-0.76715	0.07243	1.17314	0.05138	0.01162	0.01626	-0.26793	0.48474	1.75354	0.10023	0.03032	0.04737	-0.74291	0.07262	1.18677	-0.18939	0.47528	1.73359	-0.74497	0.06488	1.18755	-0.17950	0.48740	1.70643	-0.73669	0.06344	1.16105	-0.38465	0.52445	1.81761	-0.84403	0.08878	1.15720	-0.31818	0.45182	1.75653
221	-0.76677	0.07245	1.17341	0.05134	0.01157	0.01637	-0.26639	0.48444	1.75304	0.10017	0.03005	0.04766	-0.74244	0.07249	1.18722	-0.18812	0.47579	1.73276	-0.74446	0.06500	1.18784	-0.17784	0.48710	1.70580	-0.73656	0.06354	1.16106	-0.38311	0.52356	1.81755	-0.84361	0.08879	1.15751	-0.31648	0.45132	1.75603
222	-0.76638	0.07248	1.17367	0.05130	0.01152	0.01648	-0.26483	0.48415	1.75253	0.10011	0.02979	0.04795	-0.74196	0.07237	1.18768	-0.18683	0.47628	1.73193	-0.74395	0.06512	1.18812	-0.17617	0.48681	1.70516	-0.73642	0.06364	1.16107	-0.38157	0.52267	1.81750	-0.84317	0.08879	1.15782	-0.31477	0.45083	1.75552
223	-0.76598	0.07251	1.17394	0.05125	0.01147	0.01659	-0.26327	0.48385	1.75201	0.10005	0.02955	0.04825	-0.74148	0.07226	1.18813	-0.18553	0.47677	1.73109	-0.74343	0.06523	1.18840	-0.17450	0.48651	1.70451	-0.73627	0.06375	1.16109	-0.38001	0.52179	1.81744	-0.84272	0.08879	1.15814	-0.31305	0.45034	1.75501
224	-0.76557	0.07254	1.17420	0.05121	0.01142	0.01670	-0.26170	0.48356	1.75149	0.09999	0.02932	0.04855	-0.74100	0.07215	1.18859	-0.18420	0.47724	1.73025	-0.74290	0.06534	1.18868	-0.17283	0.48622	1.70386	-0.73612	0.06387	1.16110	-0.37845	0.52092	1.81738	-0.84227	0.08880	1.15845	-0.31133	0.44984	1.75449
225	-0.76517	0.07258	1.17447	0.05117	0.01137	0.01680	-0.26011	0.48326	1.75097	0.09993	0.02911	0.04885	-0.74052	0.07205	1.18904	-0.18286	0.47770	1.72940	-0.74236	0.06544	1.18895	-0.17115	0.48593	1.70319	-0.73597	0.06401	1.16112	-0.37686	0.52006	1.81731	-0.84181	0.08881	1.15876	-0.30958	0.44935	1.75397
226	-0.76476	0.07262	1.17473	0.05113	0.01132	0.01691	-0.25852	0.48295	1.75043	0.09987	0.02891	0.04915	-0.74004	0.07197	1.18950	-0.18150	0.47814	1.72854	-0.74182	0.06553	1.18923	-0.16948	0.48564	1.70252	-0.73581	0.06416	1.16113	-0.37526	0.51919	1.81724	-0.84135	0.08882	1.15908	-0.30783	0.44884	1.75344
227	-0.76435	0.07267	1.17500	0.05108	0.01127	0.01702	-0.25690	0.48265	1.74990	0.09980	0.02872	0.04946	-0.73956	0.07189	1.18995	-0.18012	0.47857	1.72768	-0.74127	0.06562	1.18950	-0.16780	0.48535	1.70184	-0.73567	0.06434	1.16115	-0.37363	0.51832	1.81717	-0.84089	0.08884	1.15940	-0.30606	0.44834	1.75290
228	-0.76393	0.07273	1.17526	0.05104	0.01122	0.01712	-0.25527	0.48233	1.74935	0.09972	0.02853	0.04976	-0.73907	0.07182	1.19040	-0.17872	0.47899	1.72682	-0.74071	0.06571	1.18976	-0.16612	0.48506	1.70115	-0.73553	0.06454	1.16117	-0.37198	0.51745	1.81709	-0.84042	0.08887	1.15972	-0.30427	0.44782	1.75235
229	-0.76352	0.07280	1.17553	0.05099	0.01117	0.01723	-0.25363	0.48201	1.74880	0.09963	0.02836	0.05007	-0.73859	0.07175	1.19086	-0.17731	0.47940	1.72594	-0.74015	0.06579	1.19003	-0.16443	0.48477	1.70045	-0.73541	0.06476	1.16119	-0.37031	0.51657	1.81701	-0.83996	0.08890	1.16004	-0.30247	0.44731	1.75180
230	-0.76312	0.07288	1.17580	0.05095	0.01111	0.01733	-0.25197	0.48168	1.74825	0.09954	0.02820	0.05038	-0.73810	0.07170	1.19131	-0.17587	0.47978	1.72507	-0.73958	0.06587	1.19029	-0.16275	0.48448	1.69975	-0.73530	0.06502	1.16122	-0.36860	0.51568	1.81693	-0.83949	0.08894	1.16037	-0.30065	0.44678	1.75124
231	-0.76271	0.07297	1.17606	0.05090	0.01106	0.01744	-0.25029	0.48135	1.74768	0.09943	0.02804	0.05069	-0.73760	0.07165	1.19176	-0.17442	0.48016	1.72418	-0.73900	0.06594	1.19054	-0.16106	0.48419	1.69904	-0.73521	0.06530	1.16125	-0.36685	0.51478	1.81684	-0.83902	0.08899	1.16069	-0.29882	0.44626	1.75067
232	-0.76230	0.07307	1.17633	0.05084	0.01100	0.01754	-0.24860	0.48101	1.74712	0.09932	0.02789	0.05101	-0.73711	0.07161	1.19221	-0.17296	0.48052	1.72330	-0.73843	0.06601	1.19080	-0.15937	0.48390	1.69832	-0.73514	0.06561	1.16128	-0.36508	0.51388	1.81674	-0.83854	0.08905	1.16102	-0.29698	0.44573	1.75010
233	-0.76190	0.07318	1.17659	0.05078	0.01094	0.01764	-0.24689	0.48066	1.74654	0.09919	0.02774	0.05132	-0.73661	0.07157	1.19266	-0.17147	0.48086	1.72240	-0.73784	0.06607	1.19105	-0.15768	0.48361	1.69760	-0.73510	0.06595	1.16131	-0.36327	0.51296	1.81664	-0.83805	0.08911	1.16135	-0.29513	0.44521	1.74953
234	-0.76150	0.07329	1.17686	0.05071	0.01088	0.01774	-0.24516	0.48031	1.74597	0.09906	0.02760	0.05163	-0.73611	0.07154	1.19311	-0.16998	0.48119	1.72151	-0.73726	0.06613	1.19131	-0.15598	0.48332	1.69687	-0.73507	0.06632	1.16135	-0.36142	0.51203	1.81652	-0.83755	0.08918	1.16168	-0.29327	0.44469	1.74896
235	-0.76110	0.07342	1.17713	0.05064	0.01082	0.01783	-0.24342	0.47995	1.74538	0.09891	0.02746	0.05193	-0.73560	0.07151	1.19356	-0.16846	0.48151	1.72061	-0.73667	0.06620	1.19156	-0.15429	0.48302	1.69614	-0.73507	0.06671	1.16140	-0.35953	0.51109	1.81640	-0.83705	0.08925	1.16200	-0.29141	0.44417	1.74838
236	-0.76070	0.07355	1.17740	0.05055	0.01076	0.01793	-0.24167	0.47958	1.74479	0.09875	0.02733	0.05224	-0.73509	0.07150	1.19400	-0.16694	0.48181	1.71971	-0.73609	0.06626	1.19181	-0.15258	0.48272	1.69540	-0.73509	0.06712	1.16146	-0.35761	0.51015	1.81626	-0.83653	0.08932	1.16233	-0.28954	0.44365	1.74780
237	-0.76030	0.07369	1.17767	0.05046	0.01070	0.01802	-0.23990	0.47921	1.74420	0.09858	0.02720	0.05254	-0.73457	0.07148	1.19444	-0.16540	0.48210	1.71880	-0.73550	0.06632	1.19205	-0.15088	0.48242	1.69465	-0.73514	0.06756	1.16154	-0.35565	0.50920	1.81611	-0.83599	0.08940	1.16265	-0.28766	0.44314	1.74723
238	-0.75990	0.07384	1.17794	0.05036	0.01065	0.01811	-0.23811	0.47884	1.74360	0.09840	0.02707	0.05283	-0.73405	0.07147	1.19488	-0.16385	0.48237	1.71790	-0.73491	0.06637	1.19230	-0.14917	0.48211	1.69390	-0.73521	0.06802	1.16162	-0.35365	0.50825	1.81594	-0.83545	0.08949	1.16298	-0.28578	0.44263	1.74665
239	-0.75951	0.07399	1.17822	0.05026	0.01059	0.01819	-0.23632	0.47847	1.74299	0.09821	0.02696	0.05313	-0.73353	0.07147	1.19532	-0.16228	0.48264	1.71699	-0.73433	0.06643	1.19255	-0.14746	0.48181	1.69313	-0.73529	0.06849	1.16172	-0.35162	0.50730	1.81576	-0.83489	0.08957	1.16330	-0.28389	0.44213	1.74608
240	-0.75911	0.07415	1.17850	0.05014	0.01054	0.01827	-0.23451	0.47809	1.74238	0.09801	0.02685	0.05341	-0.73300	0.07146	1.19575	-0.16071	0.48289	1.71608	-0.73374	0.06649	1.19280	-0.14575	0.48150	1.69236	-0.73539	0.06898	1.16183	-0.34956	0.50635	1.81556	-0.83431	0.08966	1.16361	-0.28200	0.44163	1.74551
241	-0.75871	0.07431	1.17878	0.05002	0.01050	0.01835	-0.23268	0.47771	1.74176	0.09780	0.02675	0.05370	-0.73246	0.07146	1.19618	-0.15912	0.48312	1.71517	-0.73315	0.06655	1.19305	-0.14403	0.48119	1.69159	-0.73551	0.06947	1.16196	-0.34748	0.50541	1.81535	-0.83372	0.08976	1.16393	-0.28010	0.44113	1.74494
242	-0.75831	0.07448	1.17906	0.04990	0.01046	0.01842	-0.23085	0.47733	1.74113	0.09759	0.02666	0.05397	-0.73192	0.07146	1.19660	-0.15753	0.48335	1.71425	-0.73256	0.06660	1.19330	-0.14231	0.48087	1.69080	-0.73563	0.06998	1.16210	-0.34536	0.50448	1.81511	-0.83311	0.08986	1.16424	-0.27820	0.44063	1.74437
243	-0.75790	0.07465	1.17935	0.04976	0.01043	0.01849	-0.22901	0.47695	1.74050	0.09736	0.02658	0.05425	-0.73137	0.07147	1.19703	-0.15593	0.48356	1.71334	-0.73198	0.06665	1.19355	-0.14059	0.48056	1.69001	-0.73577	0.07049	1.16226	-0.34322	0.50356	1.81486	-0.83249	0.08997	1.16454	-0.27629	0.44013	1.74381
244	-0.75749	0.07482	1.17963	0.04962	0.01040	0.01855	-0.22716	0.47658	1.73987	0.09713	0.02652	0.05451	-0.73081	0.07148	1.19744	-0.15432	0.48377	1.71242	-0.73139	0.06670	1.19381	-0.13887	0.48025	1.68920	-0.73591	0.07101	1.16244	-0.34106	0.50265	1.81459	-0.83185	0.09009	1.16484	-0.27437	0.43964	1.74325
245	-0.75707	0.07499	1.17992	0.04948	0.01039	0.01861	-0.22529	0.47620	1.73923	0.09689	0.02646	0.05478	-0.73025	0.07148	1.19786	-0.15271	0.48396	1.71150	-0.73080	0.06674	1.19406	-0.13714	0.47993	1.68839	-0.73605	0.07154	1.16263	-0.33888	0.50176	1.81431	-0.83119	0.09021	1.16513	-0.27245	0.43914	1.74270
246	-0.75665	0.07517	1.18021	0.04933	0.01039	0.01867	-0.22342	0.47582	1.73858	0.09665	0.02642	0.05503	-0.72968	0.07149	1.19826	-0.15109	0.48414	1.71058	-0.73021	0.06678	1.19431	-0.13542	0.47962	1.68758	-0.73620	0.07206	1.16284	-0.33667	0.50089	1.81400	-0.83051	0.09034	1.16542	-0.27052	0.43864	1.74216
247	-0.75622	0.07535	1.18050	0.04917	0.01040	0.01872	-0.22155	0.47545	1.73793	0.09639	0.02640	0.05529	-0.72911	0.07150	1.19867	-0.14946	0.48432	1.70966	-0.72961	0.06682	1.19456	-0.13369	0.47932	1.68675	-0.73635	0.07259	1.16306	-0.33445	0.50004	1.81367	-0.82981	0.09049	1.16570	-0.26858	0.43814	1.74162
248	-0.75579	0.07553	1.18079	0.04902	0.01042	0.01876	-0.21966	0.47508	1.73727	0.09613	0.02638	0.05553	-0.72853	0.07151	1.19907	-0.14782	0.48449	1.70874	-0.72901	0.06684	1.19481	-0.13197	0.47901	1.68591	-0.73650	0.07312	1.16331	-0.33221	0.49920	1.81333	-0.82910	0.09064	1.16597	-0.26664	0.43763	1.74109
249	-0.75534	0.07571	1.18108	0.04885	0.01045	0.01880	-0.21777	0.47471	1.73660	0.09586	0.02638	0.05578	-0.72794	0.07152	1.19946	-0.14618	0.48464	1.70781	-0.72841	0.06687	1.19506	-0.13025	0.47871	1.68507	-0.73665	0.07366	1.16356	-0.32995	0.49838	1.81297	-0.82838	0.09081	1.16624	-0.26469	0.43711	1.74056
250	-0.75490	0.07590	1.18137	0.04869	0.01051	0.01884	-0.21586	0.47434	1.73593	0.09559	0.02640	0.05601	-0.72734	0.07153	1.19985	-0.14454	0.48480	1.70688	-0.72781	0.06688	1.19531	-0.12853	0.47841	1.68422	-0.73679	0.07419	1.16383	-0.32767	0.49757	1.81259	-0.82764	0.09099	1.16650	-0.26272	0.43659	1.74004
251	-0.75444	0.07609	1.18166	0.04853	0.01057	0.01886	-0.21395	0.47397	1.73526	0.09530	0.02643	0.05625	-0.72674	0.07154	1.20023	-0.14289	0.48494	1.70594	-0.72720	0.06689	1.19555	-0.12681	0.47811	1.68336	-0.73694	0.07473	1.16412	-0.32537	0.49679	1.81220	-0.82690	0.09119	1.16676	-0.26074	0.43605	1.73953
252	-0.75398	0.07628	1.18196	0.04837	0.01066	0.01889	-0.21204	0.47361	1.73457	0.09501	0.02648	0.05647	-0.72613	0.07155	1.20061	-0.14124	0.48509	1.70500	-0.72659	0.06689	1.19580	-0.12510	0.47782	1.68250	-0.73707	0.07527	1.16442	-0.32306	0.49602	1.81179	-0.82614	0.09141	1.16701	-0.25874	0.43550	1.73901
253	-0.75352	0.07647	1.18225	0.04821	0.01076	0.01891	-0.21011	0.47324	1.73388	0.09470	0.02654	0.05670	-0.72551	0.07155	1.20097	-0.13959	0.48522	1.70406	-0.72597	0.06688	1.19604	-0.12339	0.47753	1.68162	-0.73721	0.07581	1.16473	-0.32073	0.49527	1.81136	-0.82538	0.09165	1.16726	-0.25673	0.43494	1.73850
254	-0.75305	0.07667	1.18255	0.04806	0.01087	0.01892	-0.20818	0.47288	1.73319	0.09439	0.02662	0.05692	-0.72488	0.07155	1.20134	-0.13794	0.48536	1.70311	-0.72535	0.06687	1.19628	-0.12168	0.47725	1.68074	-0.73734	0.07635	1.16506	-0.31839	0.49453	1.81091	-0.82461	0.09191	1.16750	-0.25471	0.43437	1.73799
255	-0.75257	0.07687	1.18284	0.04791	0.01101	0.01892	-0.20624	0.47252	1.73248	0.09406	0.02672	0.05714	-0.72425	0.07154	1.20169	-0.13628	0.48550	1.70216	-0.72472	0.06685	1.19652	-0.11997	0.47696	1.67985	-0.73747	0.07690	1.16540	-0.31602	0.49381	1.81045	-0.82384	0.09219	1.16775	-0.25266	0.43379	1.73747
