	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
274	-0.89814	0.22840	1.24498	-0.39783	0.82460	1.64716	-0.95714	0.24509	1.17873	-0.29511	0.60532	1.62536	-0.90712	0.29846	1.16085	-0.22778	0.37014	1.70938	-0.96320	0.17307	1.21831	-0.32023	0.64226	1.58433	-0.92140	0.30700	1.13389	-0.25142	0.38889	1.69240
275	-0.89823	0.22826	1.24551	-0.39734	0.82634	1.64417	-0.95603	0.24573	1.17594	-0.29650	0.60153	1.62975	-0.90534	0.29814	1.16141	-0.22635	0.36861	1.71052	-0.96430	0.17411	1.21891	-0.31843	0.64160	1.58201	-0.92034	0.30780	1.13548	-0.24844	0.38753	1.69200
276	-0.89824	0.22808	1.24599	-0.39687	0.82803	1.64122	-0.95491	0.24641	1.17319	-0.29787	0.59766	1.63412	-0.90356	0.29765	1.16201	-0.22488	0.36739	1.71160	-0.96541	0.17530	1.21937	-0.31661	0.64072	1.57987	-0.91927	0.30856	1.13714	-0.24538	0.38628	1.69153
277	-0.89819	0.22787	1.24641	-0.39641	0.82967	1.63831	-0.95379	0.24715	1.17050	-0.29921	0.59367	1.63845	-0.90180	0.29700	1.16264	-0.22340	0.36645	1.71262	-0.96655	0.17665	1.21966	-0.31476	0.63964	1.57791	-0.91818	0.30926	1.13885	-0.24224	0.38513	1.69102
278	-0.89808	0.22764	1.24678	-0.39595	0.83125	1.63543	-0.95269	0.24799	1.16788	-0.30047	0.58956	1.64271	-0.90004	0.29618	1.16331	-0.22190	0.36581	1.71359	-0.96770	0.17815	1.21979	-0.31289	0.63834	1.57614	-0.91707	0.30991	1.14063	-0.23904	0.38411	1.69045
279	-0.89793	0.22738	1.24711	-0.39550	0.83276	1.63259	-0.95164	0.24892	1.16535	-0.30164	0.58531	1.64687	-0.89828	0.29521	1.16399	-0.22041	0.36545	1.71452	-0.96887	0.17982	1.21977	-0.31101	0.63682	1.57458	-0.91594	0.31047	1.14247	-0.23578	0.38323	1.68983
280	-0.89774	0.22709	1.24739	-0.39503	0.83420	1.62980	-0.95064	0.24996	1.16292	-0.30268	0.58092	1.65092	-0.89652	0.29410	1.16467	-0.21894	0.36536	1.71542	-0.97006	0.18164	1.21958	-0.30911	0.63509	1.57321	-0.91480	0.31095	1.14436	-0.23245	0.38249	1.68917
281	-0.89752	0.22680	1.24764	-0.39455	0.83557	1.62703	-0.94970	0.25110	1.16060	-0.30359	0.57637	1.65483	-0.89476	0.29285	1.16533	-0.21751	0.36554	1.71631	-0.97126	0.18359	1.21924	-0.30721	0.63316	1.57202	-0.91363	0.31134	1.14631	-0.22908	0.38191	1.68847
282	-0.89730	0.22650	1.24786	-0.39403	0.83685	1.62431	-0.94884	0.25236	1.15841	-0.30435	0.57168	1.65860	-0.89299	0.29147	1.16597	-0.21615	0.36597	1.71720	-0.97246	0.18567	1.21876	-0.30531	0.63103	1.57102	-0.91244	0.31161	1.14830	-0.22567	0.38151	1.68773
283	-0.89709	0.22621	1.24805	-0.39347	0.83804	1.62162	-0.94804	0.25371	1.15634	-0.30496	0.56685	1.66222	-0.89120	0.28996	1.16655	-0.21487	0.36664	1.71811	-0.97366	0.18785	1.21817	-0.30341	0.62875	1.57018	-0.91121	0.31174	1.15033	-0.22223	0.38130	1.68697
284	-0.89691	0.22594	1.24824	-0.39286	0.83914	1.61897	-0.94731	0.25516	1.15440	-0.30542	0.56190	1.66568	-0.88939	0.28834	1.16706	-0.21370	0.36756	1.71905	-0.97484	0.19008	1.21749	-0.30155	0.62633	1.56948	-0.90996	0.31173	1.15238	-0.21878	0.38132	1.68620
285	-0.89677	0.22569	1.24843	-0.39218	0.84013	1.61636	-0.94664	0.25669	1.15259	-0.30572	0.55684	1.66898	-0.88754	0.28659	1.16747	-0.21268	0.36872	1.72005	-0.97600	0.19234	1.21675	-0.29973	0.62382	1.56890	-0.90866	0.31154	1.15446	-0.21534	0.38158	1.68543
286	-0.89669	0.22548	1.24863	-0.39142	0.84102	1.61379	-0.94604	0.25830	1.15092	-0.30588	0.55170	1.67211	-0.88565	0.28473	1.16776	-0.21182	0.37012	1.72110	-0.97711	0.19457	1.21597	-0.29796	0.62124	1.56842	-0.90731	0.31116	1.15653	-0.21193	0.38211	1.68467
287	-0.89669	0.22532	1.24885	-0.39058	0.84180	1.61125	-0.94551	0.25999	1.14939	-0.30590	0.54648	1.67507	-0.88372	0.28276	1.16792	-0.21115	0.37174	1.72222	-0.97818	0.19674	1.21516	-0.29626	0.61865	1.56802	-0.90591	0.31057	1.15859	-0.20857	0.38293	1.68395
288	-0.89677	0.22521	1.24910	-0.38965	0.84247	1.60876	-0.94505	0.26175	1.14800	-0.30577	0.54121	1.67786	-0.88175	0.28067	1.16791	-0.21070	0.37360	1.72341	-0.97918	0.19882	1.21435	-0.29466	0.61607	1.56771	-0.90444	0.30976	1.16061	-0.20528	0.38406	1.68327
289	-0.89693	0.22516	1.24938	-0.38863	0.84302	1.60631	-0.94465	0.26359	1.14674	-0.30551	0.53589	1.68048	-0.87972	0.27847	1.16771	-0.21049	0.37567	1.72468	-0.98011	0.20078	1.21354	-0.29316	0.61353	1.56747	-0.90291	0.30871	1.16259	-0.20210	0.38552	1.68267
290	-0.89719	0.22516	1.24969	-0.38752	0.84346	1.60390	-0.94432	0.26549	1.14561	-0.30512	0.53052	1.68293	-0.87763	0.27616	1.16729	-0.21057	0.37797	1.72603	-0.98095	0.20259	1.21273	-0.29178	0.61107	1.56730	-0.90131	0.30743	1.16449	-0.19904	0.38732	1.68215
291	-0.89753	0.22522	1.25002	-0.38633	0.84378	1.60155	-0.94404	0.26747	1.14460	-0.30462	0.52512	1.68524	-0.87547	0.27372	1.16662	-0.21096	0.38051	1.72748	-0.98169	0.20422	1.21192	-0.29054	0.60870	1.56722	-0.89963	0.30590	1.16632	-0.19614	0.38946	1.68172
292	-0.89796	0.22534	1.25038	-0.38505	0.84399	1.59926	-0.94380	0.26951	1.14370	-0.30403	0.51970	1.68742	-0.87322	0.27114	1.16567	-0.21171	0.38327	1.72901	-0.98231	0.20565	1.21111	-0.28945	0.60646	1.56722	-0.89788	0.30413	1.16805	-0.19341	0.39196	1.68141
293	-0.89848	0.22552	1.25074	-0.38370	0.84407	1.59704	-0.94359	0.27160	1.14290	-0.30336	0.51425	1.68948	-0.87088	0.26841	1.16439	-0.21286	0.38629	1.73064	-0.98281	0.20686	1.21029	-0.28852	0.60436	1.56732	-0.89605	0.30213	1.16966	-0.19088	0.39479	1.68121
294	-0.89907	0.22577	1.25111	-0.38228	0.84403	1.59490	-0.94340	0.27375	1.14218	-0.30262	0.50880	1.69143	-0.86841	0.26550	1.16274	-0.21446	0.38956	1.73238	-0.98318	0.20784	1.20946	-0.28776	0.60242	1.56753	-0.89415	0.29992	1.17115	-0.18857	0.39795	1.68113
295	-0.89974	0.22607	1.25147	-0.38079	0.84386	1.59287	-0.94319	0.27591	1.14152	-0.30185	0.50337	1.69331	-0.86579	0.26239	1.16068	-0.21655	0.39309	1.73420	-0.98341	0.20857	1.20860	-0.28718	0.60066	1.56784	-0.89217	0.29750	1.17250	-0.18650	0.40143	1.68117
296	-0.90048	0.22644	1.25181	-0.37925	0.84356	1.59094	-0.94296	0.27808	1.14093	-0.30104	0.49797	1.69511	-0.86300	0.25906	1.15816	-0.21919	0.39690	1.73612	-0.98350	0.20905	1.20773	-0.28679	0.59908	1.56828	-0.89013	0.29489	1.17368	-0.18469	0.40521	1.68134
297	-0.90129	0.22686	1.25211	-0.37766	0.84311	1.58913	-0.94269	0.28023	1.14040	-0.30022	0.49264	1.69685	-0.86001	0.25547	1.15515	-0.22243	0.40099	1.73811	-0.98344	0.20928	1.20681	-0.28659	0.59770	1.56884	-0.88800	0.29211	1.17468	-0.18318	0.40927	1.68165
298	-0.90215	0.22735	1.25238	-0.37603	0.84253	1.58744	-0.94237	0.28233	1.13991	-0.29939	0.48740	1.69853	-0.85679	0.25159	1.15160	-0.22633	0.40537	1.74017	-0.98322	0.20924	1.20587	-0.28658	0.59650	1.56953	-0.88580	0.28916	1.17547	-0.18198	0.41359	1.68210
299	-0.90308	0.22788	1.25261	-0.37436	0.84181	1.58589	-0.94198	0.28437	1.13947	-0.29855	0.48227	1.70016	-0.85328	0.24739	1.14747	-0.23095	0.41005	1.74225	-0.98287	0.20897	1.20488	-0.28677	0.59549	1.57036	-0.88352	0.28607	1.17602	-0.18113	0.41816	1.68270
300	-0.90404	0.22846	1.25278	-0.37266	0.84095	1.58448	-0.94153	0.28634	1.13908	-0.29770	0.47727	1.70172	-0.84945	0.24282	1.14271	-0.23635	0.41504	1.74435	-0.98237	0.20846	1.20385	-0.28713	0.59464	1.57132	-0.88114	0.28282	1.17630	-0.18066	0.42296	1.68346
301	-0.90504	0.22908	1.25290	-0.37096	0.83997	1.58320	-0.94102	0.28824	1.13875	-0.29682	0.47239	1.70321	-0.84523	0.23783	1.13729	-0.24259	0.42034	1.74642	-0.98173	0.20773	1.20277	-0.28767	0.59395	1.57241	-0.87865	0.27942	1.17626	-0.18062	0.42799	1.68440
302	-0.90607	0.22973	1.25296	-0.36925	0.83886	1.58207	-0.94048	0.29007	1.13849	-0.29589	0.46765	1.70461	-0.84056	0.23238	1.13116	-0.24975	0.42595	1.74842	-0.98098	0.20681	1.20165	-0.28836	0.59338	1.57364	-0.87604	0.27587	1.17588	-0.18104	0.43325	1.68551
303	-0.90711	0.23040	1.25295	-0.36756	0.83764	1.58109	-0.93990	0.29183	1.13830	-0.29489	0.46303	1.70591	-0.83537	0.22641	1.12431	-0.25791	0.43186	1.75029	-0.98012	0.20574	1.20048	-0.28920	0.59290	1.57500	-0.87329	0.27215	1.17510	-0.18197	0.43871	1.68681
304	-0.90814	0.23107	1.25288	-0.36590	0.83632	1.58026	-0.93930	0.29354	1.13820	-0.29381	0.45853	1.70710	-0.82956	0.21987	1.11669	-0.26712	0.43806	1.75198	-0.97918	0.20455	1.19927	-0.29016	0.59248	1.57648	-0.87037	0.26825	1.17388	-0.18345	0.44440	1.68831
305	-0.90917	0.23175	1.25274	-0.36427	0.83489	1.57959	-0.93869	0.29520	1.13819	-0.29265	0.45417	1.70818	-0.82304	0.21273	1.10832	-0.27747	0.44453	1.75341	-0.97817	0.20329	1.19800	-0.29121	0.59206	1.57810	-0.86726	0.26415	1.17218	-0.18555	0.45029	1.69001
306	-0.91019	0.23242	1.25252	-0.36268	0.83335	1.57908	-0.93805	0.29679	1.13827	-0.29138	0.44994	1.70914	-0.81571	0.20493	1.09916	-0.28902	0.45122	1.75450	-0.97711	0.20201	1.19667	-0.29233	0.59160	1.57984	-0.86392	0.25983	1.16994	-0.18832	0.45640	1.69190
307	-0.91118	0.23308	1.25223	-0.36114	0.83173	1.57873	-0.93740	0.29831	1.13844	-0.29002	0.44585	1.70998	-0.80745	0.19644	1.08925	-0.30185	0.45810	1.75515	-0.97603	0.20075	1.19528	-0.29349	0.59106	1.58171	-0.86032	0.25525	1.16713	-0.19180	0.46271	1.69398
308	-0.91214	0.23372	1.25185	-0.35965	0.83000	1.57855	-0.93673	0.29975	1.13870	-0.28856	0.44192	1.71071	-0.79815	0.18724	1.07861	-0.31600	0.46509	1.75526	-0.97494	0.19957	1.19381	-0.29468	0.59038	1.58372	-0.85643	0.25038	1.16371	-0.19607	0.46924	1.69621
309	-0.91307	0.23434	1.25139	-0.35821	0.82818	1.57854	-0.93603	0.30111	1.13906	-0.28699	0.43815	1.71133	-0.78768	0.17733	1.06726	-0.33153	0.47210	1.75470	-0.97387	0.19850	1.19226	-0.29586	0.58952	1.58587	-0.85219	0.24519	1.15964	-0.20118	0.47597	1.69858
310	-0.91395	0.23494	1.25085	-0.35684	0.82626	1.57870	-0.93531	0.30238	1.13950	-0.28532	0.43454	1.71184	-0.77589	0.16669	1.05528	-0.34849	0.47904	1.75334	-0.97282	0.19759	1.19062	-0.29701	0.58844	1.58816	-0.84756	0.23965	1.15489	-0.20720	0.48289	1.70105
311	-0.91478	0.23550	1.25021	-0.35553	0.82425	1.57905	-0.93456	0.30355	1.14003	-0.28354	0.43111	1.71225	-0.76266	0.15535	1.04273	-0.36692	0.48581	1.75104	-0.97182	0.19686	1.18889	-0.29811	0.58711	1.59058	-0.84248	0.23371	1.14942	-0.21418	0.48999	1.70357
312	-0.91556	0.23602	1.24948	-0.35429	0.82214	1.57958	-0.93378	0.30462	1.14064	-0.28166	0.42785	1.71256	-0.74781	0.14331	1.02970	-0.38685	0.49229	1.74765	-0.97087	0.19634	1.18708	-0.29915	0.58550	1.59313	-0.83689	0.22734	1.14324	-0.22218	0.49725	1.70609
313	-0.91628	0.23650	1.24866	-0.35312	0.81993	1.58030	-0.93296	0.30559	1.14133	-0.27968	0.42478	1.71277	-0.73120	0.13063	1.01632	-0.40831	0.49834	1.74299	-0.96998	0.19603	1.18519	-0.30011	0.58360	1.59579	-0.83073	0.22051	1.13630	-0.23127	0.50462	1.70854
314	-0.91694	0.23695	1.24774	-0.35203	0.81763	1.58120	-0.93210	0.30646	1.14208	-0.27761	0.42187	1.71291	-0.71267	0.11737	1.00272	-0.43129	0.50382	1.73689	-0.96915	0.19594	1.18322	-0.30100	0.58141	1.59856	-0.82391	0.21318	1.12861	-0.24151	0.51206	1.71085
315	-0.91753	0.23734	1.24671	-0.35101	0.81523	1.58231	-0.93121	0.30723	1.14291	-0.27544	0.41915	1.71297	-0.69210	0.10362	0.98907	-0.45576	0.50853	1.72915	-0.96839	0.19608	1.18118	-0.30179	0.57892	1.60142	-0.81636	0.20534	1.12017	-0.25294	0.51952	1.71293
316	-0.91804	0.23769	1.24559	-0.35007	0.81274	1.58360	-0.93026	0.30791	1.14379	-0.27318	0.41660	1.71296	-0.66936	0.08950	0.97556	-0.48167	0.51228	1.71957	-0.96768	0.19644	1.17908	-0.30249	0.57613	1.60437	-0.80799	0.19695	1.11097	-0.26564	0.52694	1.71470
317	-0.91848	0.23799	1.24437	-0.34922	0.81016	1.58509	-0.92927	0.30848	1.14472	-0.27085	0.41422	1.71290	-0.64437	0.07517	0.96239	-0.50890	0.51486	1.70794	-0.96704	0.19702	1.17692	-0.30310	0.57306	1.60739	-0.79869	0.18799	1.10105	-0.27965	0.53425	1.71605
318	-0.91884	0.23824	1.24306	-0.34845	0.80749	1.58676	-0.92823	0.30897	1.14569	-0.26845	0.41200	1.71279	-0.61708	0.06080	0.94977	-0.53731	0.51601	1.69405	-0.96644	0.19781	1.17471	-0.30362	0.56970	1.61047	-0.78834	0.17844	1.09042	-0.29502	0.54137	1.71687
319	-0.91913	0.23844	1.24166	-0.34776	0.80473	1.58862	-0.92714	0.30937	1.14669	-0.26599	0.40995	1.71264	-0.58749	0.04660	0.93795	-0.56669	0.51548	1.67770	-0.96590	0.19881	1.17246	-0.30404	0.56606	1.61359	-0.77683	0.16828	1.07913	-0.31182	0.54823	1.71704
320	-0.91934	0.23860	1.24017	-0.34715	0.80189	1.59065	-0.92599	0.30969	1.14772	-0.26349	0.40805	1.71247	-0.55565	0.03278	0.92714	-0.59677	0.51302	1.65872	-0.96542	0.20003	1.17018	-0.30438	0.56215	1.61675	-0.76403	0.15752	1.06723	-0.33007	0.55472	1.71642
321	-0.91948	0.23872	1.23861	-0.34662	0.79896	1.59285	-0.92478	0.30993	1.14876	-0.26095	0.40631	1.71229	-0.52165	0.01959	0.91757	-0.62723	0.50836	1.63693	-0.96498	0.20144	1.16788	-0.30463	0.55796	1.61994	-0.74981	0.14617	1.05481	-0.34982	0.56073	1.71487
322	-0.91957	0.23881	1.23699	-0.34615	0.79594	1.59520	-0.92352	0.31009	1.14981	-0.25839	0.40472	1.71210	-0.48562	0.00725	0.90945	-0.65770	0.50125	1.61221	-0.96459	0.20307	1.16556	-0.30479	0.55352	1.62313	-0.73402	0.13426	1.04193	-0.37109	0.56612	1.71223
323	-0.91963	0.23890	1.23531	-0.34574	0.79283	1.59771	-0.92220	0.31018	1.15087	-0.25580	0.40329	1.71192	-0.44775	-0.00398	0.90297	-0.68775	0.49147	1.58447	-0.96425	0.20489	1.16325	-0.30486	0.54882	1.62631	-0.71653	0.12182	1.02873	-0.39387	0.57075	1.70834
324	-0.91966	0.23899	1.23357	-0.34536	0.78960	1.60035	-0.92082	0.31019	1.15193	-0.25320	0.40202	1.71173	-0.40826	-0.01389	0.89830	-0.71694	0.47880	1.55366	-0.96396	0.20690	1.16095	-0.30484	0.54390	1.62948	-0.69719	0.10893	1.01531	-0.41817	0.57446	1.70303
325	-0.91970	0.23912	1.23179	-0.34499	0.78624	1.60314	-0.91938	0.31013	1.15299	-0.25059	0.40092	1.71156	-0.36741	-0.02224	0.89559	-0.74477	0.46306	1.51977	-0.96370	0.20909	1.15867	-0.30475	0.53876	1.63263	-0.67586	0.09568	1.00184	-0.44397	0.57708	1.69611
326	-0.91976	0.23932	1.22996	-0.34462	0.78273	1.60605	-0.91788	0.30997	1.15404	-0.24797	0.39998	1.71140	-0.32548	-0.02885	0.89498	-0.77073	0.44413	1.48282	-0.96346	0.21143	1.15644	-0.30460	0.53345	1.63574	-0.65242	0.08217	0.98847	-0.47119	0.57838	1.68737
327	-0.91987	0.23960	1.22809	-0.34424	0.77905	1.60910	-0.91632	0.30973	1.15509	-0.24535	0.39923	1.71125	-0.28276	-0.03352	0.89659	-0.79431	0.42191	1.44288	-0.96322	0.21390	1.15425	-0.30440	0.52800	1.63882	-0.62676	0.06856	0.97541	-0.49975	0.57817	1.67662
328	-0.92003	0.23997	1.22617	-0.34384	0.77519	1.61227	-0.91470	0.30938	1.15614	-0.24273	0.39867	1.71112	-0.23959	-0.03609	0.90054	-0.81495	0.39634	1.40003	-0.96298	0.21646	1.15211	-0.30417	0.52245	1.64187	-0.59881	0.05503	0.96286	-0.52952	0.57618	1.66366
329	-0.92026	0.24047	1.22421	-0.34342	0.77114	1.61558	-0.91301	0.30892	1.15718	-0.24011	0.39832	1.71101	-0.19632	-0.03643	0.90694	-0.83212	0.36742	1.35438	-0.96271	0.21910	1.15003	-0.30391	0.51684	1.64487	-0.56851	0.04178	0.95103	-0.56032	0.57216	1.64828
330	-0.92054	0.24108	1.22219	-0.34297	0.76688	1.61902	-0.91127	0.30833	1.15821	-0.23750	0.39819	1.71092	-0.15335	-0.03439	0.91587	-0.84524	0.33514	1.30608	-0.96241	0.22179	1.14802	-0.30365	0.51117	1.64784	-0.53588	0.02906	0.94017	-0.59192	0.56584	1.63028
331	-0.92088	0.24183	1.22012	-0.34250	0.76243	1.62259	-0.90947	0.30759	1.15924	-0.23490	0.39831	1.71084	-0.11111	-0.02985	0.92741	-0.85373	0.29958	1.25530	-0.96207	0.22452	1.14608	-0.30337	0.50548	1.65076	-0.50097	0.01712	0.93052	-0.62404	0.55694	1.60947
332	-0.92127	0.24270	1.21800	-0.34202	0.75777	1.62628	-0.90760	0.30669	1.16026	-0.23233	0.39870	1.71078	-0.07006	-0.02269	0.94161	-0.85698	0.26079	1.20225	-0.96168	0.22727	1.14421	-0.30308	0.49979	1.65364	-0.46386	0.00624	0.92233	-0.65634	0.54517	1.58567
333	-0.92171	0.24369	1.21584	-0.34152	0.75292	1.63008	-0.90567	0.30563	1.16128	-0.22978	0.39936	1.71074	-0.03076	-0.01278	0.95851	-0.85433	0.21888	1.14718	-0.96124	0.23003	1.14242	-0.30278	0.49409	1.65646	-0.42471	-0.00328	0.91583	-0.68842	0.53025	1.55874
334	-0.92219	0.24481	1.21363	-0.34104	0.74788	1.63399	-0.90369	0.30438	1.16229	-0.22727	0.40031	1.71072	0.00619	-0.00001	0.97807	-0.84508	0.17397	1.09037	-0.96075	0.23280	1.14072	-0.30247	0.48842	1.65922	-0.38374	-0.01113	0.91126	-0.71981	0.51190	1.52853
335	-0.92270	0.24603	1.21137	-0.34056	0.74266	1.63799	-0.90166	0.30296	1.16330	-0.22479	0.40154	1.71071	0.04006	0.01571	1.00021	-0.82843	0.12625	1.03223	-0.96020	0.23555	1.13911	-0.30213	0.48277	1.66193	-0.34123	-0.01701	0.90883	-0.74997	0.48986	1.49496
336	-0.92322	0.24737	1.20908	-0.34010	0.73728	1.64208	-0.89958	0.30135	1.16430	-0.22237	0.40307	1.71071	0.07005	0.03439	1.02466	-0.80354	0.07600	0.97332	-0.95960	0.23828	1.13758	-0.30176	0.47717	1.66456	-0.29755	-0.02061	0.90873	-0.77828	0.46390	1.45797
337	-0.92376	0.24882	1.20676	-0.33967	0.73174	1.64625	-0.89747	0.29957	1.16530	-0.22001	0.40487	1.71072	0.09529	0.05592	1.05094	-0.76950	0.02369	0.91448	-0.95895	0.24097	1.13616	-0.30137	0.47162	1.66711	-0.25313	-0.02167	0.91113	-0.80406	0.43386	1.41758
338	-0.92431	0.25036	1.20441	-0.33928	0.72604	1.65049	-0.89532	0.29762	1.16629	-0.21772	0.40695	1.71074	0.11497	0.08002	1.07827	-0.72551	-0.02998	0.85688	-0.95824	0.24363	1.13483	-0.30093	0.46614	1.66959	-0.20848	-0.01993	0.91611	-0.82652	0.39960	1.37386
339	-0.92486	0.25200	1.20205	-0.33891	0.72020	1.65479	-0.89314	0.29550	1.16726	-0.21552	0.40930	1.71077	0.12846	0.10619	1.10556	-0.67105	-0.08401	0.80203	-0.95749	0.24623	1.13362	-0.30046	0.46075	1.67197	-0.16419	-0.01523	0.92372	-0.84485	0.36109	1.32697
340	-0.92542	0.25374	1.19967	-0.33858	0.71422	1.65914	-0.89094	0.29323	1.16821	-0.21343	0.41190	1.71082	0.13554	0.13372	1.13149	-0.60605	-0.13714	0.75174	-0.95669	0.24876	1.13251	-0.29994	0.45545	1.67426	-0.12089	-0.00743	0.93394	-0.85814	0.31841	1.27717
341	-0.92597	0.25557	1.19729	-0.33829	0.70810	1.66353	-0.88872	0.29080	1.16913	-0.21147	0.41474	1.71088	0.13644	0.16176	1.15469	-0.53110	-0.18787	0.70786	-0.95585	0.25124	1.13152	-0.29936	0.45025	1.67644	-0.07926	0.00347	0.94664	-0.86549	0.27176	1.22481
342	-0.92652	0.25750	1.19492	-0.33803	0.70187	1.66794	-0.88649	0.28823	1.17002	-0.20965	0.41781	1.71096	0.13192	0.18936	1.17400	-0.44751	-0.23462	0.67197	-0.95497	0.25364	1.13064	-0.29872	0.44517	1.67853	-0.03998	0.01739	0.96163	-0.86599	0.22150	1.17039
