	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
373	-0.76621	0.17214	1.13423	0.05147	0.04082	0.04053	-0.27889	0.57972	1.71249	0.07961	0.04553	0.02452	-0.68176	0.10586	1.07212	-0.40138	0.63532	1.70471	-0.76668	0.16920	1.14928	-0.27150	0.61661	1.70940	-0.76878	0.17422	1.11606	-0.30280	0.54041	1.75471	-0.81530	0.20426	1.16289	-0.21481	0.53214	1.70234	-0.79855	0.20715	1.17080	-0.20396	0.57414	1.69128
374	-0.76147	0.16785	1.12963	0.05348	0.04154	0.04117	-0.28661	0.58330	1.71198	0.08179	0.04475	0.02425	-0.67361	0.10046	1.06676	-0.41247	0.63738	1.70129	-0.76227	0.16502	1.14479	-0.27898	0.62011	1.70910	-0.76406	0.16960	1.11080	-0.31119	0.54414	1.75403	-0.81223	0.20067	1.15906	-0.22037	0.53670	1.70302	-0.79516	0.20351	1.16675	-0.21003	0.57818	1.69244
375	-0.75646	0.16342	1.12488	0.05556	0.04224	0.04174	-0.29469	0.58684	1.71131	0.08395	0.04388	0.02409	-0.66508	0.09496	1.06136	-0.42388	0.63921	1.69754	-0.75762	0.16071	1.14014	-0.28682	0.62355	1.70868	-0.75904	0.16481	1.10538	-0.31999	0.54786	1.75315	-0.80898	0.19692	1.15503	-0.22630	0.54133	1.70364	-0.79157	0.19972	1.16248	-0.21646	0.58223	1.69355
376	-0.75117	0.15885	1.11996	0.05773	0.04291	0.04225	-0.30314	0.59032	1.71048	0.08610	0.04292	0.02407	-0.65615	0.08937	1.05593	-0.43562	0.64080	1.69343	-0.75270	0.15626	1.13531	-0.29502	0.62693	1.70812	-0.75370	0.15983	1.09979	-0.32920	0.55156	1.75206	-0.80552	0.19301	1.15077	-0.23261	0.54601	1.70419	-0.78779	0.19577	1.15800	-0.22326	0.58628	1.69459
377	-0.74559	0.15413	1.11489	0.05998	0.04355	0.04267	-0.31197	0.59373	1.70946	0.08822	0.04188	0.02421	-0.64681	0.08370	1.05049	-0.44768	0.64211	1.68895	-0.74750	0.15168	1.13032	-0.30359	0.63023	1.70741	-0.74802	0.15468	1.09404	-0.33883	0.55523	1.75073	-0.80185	0.18891	1.14630	-0.23931	0.55073	1.70465	-0.78378	0.19167	1.15332	-0.23045	0.59033	1.69554
378	-0.73970	0.14926	1.10968	0.06230	0.04414	0.04302	-0.32119	0.59705	1.70823	0.09032	0.04075	0.02455	-0.63705	0.07797	1.04504	-0.46006	0.64313	1.68407	-0.74201	0.14695	1.12518	-0.31253	0.63344	1.70654	-0.74198	0.14936	1.08815	-0.34889	0.55885	1.74914	-0.79795	0.18464	1.14162	-0.24642	0.55548	1.70500	-0.77953	0.18740	1.14842	-0.23804	0.59436	1.69639
379	-0.73349	0.14425	1.10433	0.06470	0.04469	0.04328	-0.33079	0.60028	1.70678	0.09238	0.03954	0.02510	-0.62686	0.07217	1.03960	-0.47273	0.64384	1.67878	-0.73620	0.14209	1.11988	-0.32185	0.63655	1.70548	-0.73556	0.14386	1.08213	-0.35938	0.56240	1.74728	-0.79380	0.18018	1.13673	-0.25395	0.56026	1.70524	-0.77503	0.18297	1.14331	-0.24603	0.59836	1.69712
380	-0.72694	0.13910	1.09885	0.06717	0.04519	0.04345	-0.34078	0.60340	1.70509	0.09439	0.03825	0.02590	-0.61622	0.06634	1.03420	-0.48570	0.64420	1.67306	-0.73007	0.13708	1.11444	-0.33156	0.63954	1.70422	-0.72875	0.13820	1.07599	-0.37031	0.56587	1.74511	-0.78938	0.17554	1.13163	-0.26189	0.56504	1.70534	-0.77027	0.17837	1.13801	-0.25444	0.60233	1.69772
381	-0.72003	0.13382	1.09325	0.06971	0.04563	0.04353	-0.35117	0.60638	1.70314	0.09635	0.03689	0.02694	-0.60513	0.06047	1.02884	-0.49895	0.64419	1.66688	-0.72360	0.13195	1.10886	-0.34166	0.64239	1.70274	-0.72152	0.13236	1.06974	-0.38168	0.56923	1.74262	-0.78469	0.17070	1.12632	-0.27027	0.56982	1.70529	-0.76521	0.17359	1.13250	-0.26327	0.60625	1.69816
382	-0.71275	0.12840	1.08755	0.07232	0.04600	0.04351	-0.36195	0.60921	1.70090	0.09824	0.03547	0.02823	-0.59358	0.05460	1.02354	-0.51247	0.64379	1.66023	-0.71676	0.12668	1.10316	-0.35215	0.64509	1.70101	-0.71386	0.12638	1.06340	-0.39349	0.57247	1.73977	-0.77969	0.16568	1.12083	-0.27910	0.57457	1.70506	-0.75985	0.16864	1.12681	-0.27254	0.61011	1.69842
383	-0.70508	0.12285	1.08174	0.07498	0.04629	0.04339	-0.37313	0.61186	1.69835	0.10006	0.03402	0.02978	-0.58156	0.04873	1.01832	-0.52623	0.64296	1.65309	-0.70954	0.12128	1.09735	-0.36304	0.64761	1.69902	-0.70574	0.12024	1.05699	-0.40575	0.57556	1.73654	-0.77437	0.16047	1.11514	-0.28838	0.57929	1.70463	-0.75417	0.16352	1.12093	-0.28225	0.61389	1.69848
384	-0.69700	0.11718	1.07586	0.07770	0.04651	0.04316	-0.38470	0.61432	1.69548	0.10180	0.03254	0.03158	-0.56906	0.04288	1.01320	-0.54023	0.64168	1.64543	-0.70193	0.11575	1.09143	-0.37432	0.64995	1.69676	-0.69715	0.11397	1.05052	-0.41844	0.57847	1.73291	-0.76871	0.15506	1.10927	-0.29811	0.58395	1.70399	-0.74814	0.15822	1.11487	-0.29241	0.61757	1.69832
385	-0.68850	0.11139	1.06990	0.08047	0.04663	0.04281	-0.39667	0.61657	1.69226	0.10344	0.03108	0.03362	-0.55609	0.03707	1.00819	-0.55444	0.63991	1.63723	-0.69390	0.11011	1.08542	-0.38600	0.65207	1.69418	-0.68808	0.10757	1.04401	-0.43157	0.58119	1.72885	-0.76269	0.14947	1.10323	-0.30832	0.58854	1.70311	-0.74175	0.15274	1.10866	-0.30303	0.62114	1.69792
386	-0.67957	0.10551	1.06389	0.08329	0.04666	0.04236	-0.40903	0.61858	1.68866	0.10497	0.02967	0.03589	-0.54262	0.03134	1.00332	-0.56884	0.63763	1.62848	-0.68545	0.10437	1.07934	-0.39808	0.65396	1.69128	-0.67850	0.10105	1.03749	-0.44513	0.58367	1.72432	-0.75629	0.14368	1.09702	-0.31900	0.59304	1.70197	-0.73498	0.14710	1.10228	-0.31411	0.62458	1.69725
387	-0.67018	0.09953	1.05784	0.08614	0.04659	0.04178	-0.42178	0.62031	1.68466	0.10639	0.02837	0.03837	-0.52867	0.02569	0.99860	-0.58340	0.63480	1.61916	-0.67654	0.09852	1.07320	-0.41055	0.65560	1.68803	-0.66840	0.09444	1.03098	-0.45911	0.58590	1.71929	-0.74949	0.13771	1.09067	-0.33016	0.59741	1.70054	-0.72781	0.14128	1.09576	-0.32566	0.62786	1.69629
388	-0.66033	0.09347	1.05178	0.08902	0.04640	0.04109	-0.43490	0.62176	1.68024	0.10767	0.02725	0.04106	-0.51424	0.02015	0.99406	-0.59810	0.63139	1.60925	-0.66717	0.09258	1.06702	-0.42341	0.65695	1.68441	-0.65777	0.08774	1.02450	-0.47350	0.58784	1.71375	-0.74227	0.13157	1.08418	-0.34181	0.60165	1.69880	-0.72021	0.13531	1.08912	-0.33769	0.63097	1.69501
389	-0.65000	0.08734	1.04570	0.09192	0.04609	0.04027	-0.44839	0.62288	1.67537	0.10881	0.02639	0.04394	-0.49932	0.01475	0.98971	-0.61290	0.62737	1.59873	-0.65732	0.08656	1.06080	-0.43666	0.65799	1.68039	-0.64661	0.08099	1.01808	-0.48827	0.58946	1.70765	-0.73461	0.12525	1.07757	-0.35393	0.60571	1.69672	-0.71217	0.12917	1.08236	-0.35019	0.63388	1.69338
390	-0.63919	0.08117	1.03965	0.09482	0.04565	0.03932	-0.46224	0.62365	1.67003	0.10978	0.02588	0.04699	-0.48392	0.00952	0.98557	-0.62777	0.62270	1.58759	-0.64697	0.08048	1.05459	-0.45029	0.65870	1.67594	-0.63489	0.07419	1.01174	-0.50342	0.59071	1.70096	-0.72649	0.11876	1.07085	-0.36655	0.60958	1.69427	-0.70365	0.12288	1.07550	-0.36317	0.63657	1.69138
391	-0.62787	0.07496	1.03364	0.09773	0.04508	0.03825	-0.47643	0.62404	1.66418	0.11058	0.02581	0.05021	-0.46804	0.00448	0.98167	-0.64267	0.61736	1.57581	-0.63612	0.07435	1.04838	-0.46430	0.65904	1.67105	-0.62263	0.06737	1.00551	-0.51890	0.59158	1.69367	-0.71788	0.11213	1.06405	-0.37965	0.61322	1.69143	-0.69466	0.11645	1.06856	-0.37663	0.63901	1.68897
392	-0.61604	0.06873	1.02768	0.10062	0.04436	0.03706	-0.49094	0.62402	1.65782	0.11119	0.02626	0.05358	-0.45171	-0.00033	0.97803	-0.65756	0.61131	1.56337	-0.62474	0.06819	1.04221	-0.47866	0.65899	1.66568	-0.60981	0.06056	0.99942	-0.53470	0.59201	1.68573	-0.70878	0.10535	1.05718	-0.39322	0.61660	1.68817	-0.68515	0.10989	1.06157	-0.39057	0.64117	1.68613
393	-0.60369	0.06251	1.02180	0.10348	0.04350	0.03574	-0.50576	0.62354	1.65090	0.11158	0.02727	0.05709	-0.43493	-0.00490	0.97465	-0.67240	0.60451	1.55028	-0.61282	0.06202	1.03609	-0.49336	0.65851	1.65981	-0.59644	0.05378	0.99349	-0.55078	0.59198	1.67712	-0.69915	0.09844	1.05025	-0.40728	0.61970	1.68446	-0.67510	0.10321	1.05453	-0.40499	0.64302	1.68282
394	-0.59082	0.05632	1.01603	0.10629	0.04248	0.03430	-0.52086	0.62259	1.64341	0.11174	0.02887	0.06073	-0.41771	-0.00918	0.97158	-0.68713	0.59694	1.53651	-0.60036	0.05586	1.03005	-0.50839	0.65757	1.65342	-0.58251	0.04705	0.98775	-0.56710	0.59145	1.66782	-0.68898	0.09142	1.04330	-0.42181	0.62247	1.68026	-0.66451	0.09643	1.04748	-0.41988	0.64454	1.67902
395	-0.57742	0.05017	1.01038	0.10905	0.04130	0.03274	-0.53622	0.62112	1.63531	0.11166	0.03102	0.06447	-0.40008	-0.01315	0.96881	-0.70170	0.58856	1.52205	-0.58735	0.04974	1.02411	-0.52373	0.65613	1.64648	-0.56805	0.04041	0.98222	-0.58362	0.59037	1.65780	-0.67826	0.08430	1.03635	-0.43680	0.62488	1.67555	-0.65335	0.08957	1.04044	-0.43524	0.64568	1.67469
396	-0.56349	0.04410	1.00489	0.11174	0.03996	0.03106	-0.55180	0.61910	1.62660	0.11131	0.03369	0.06832	-0.38205	-0.01678	0.96637	-0.71607	0.57934	1.50691	-0.57378	0.04367	1.01829	-0.53936	0.65416	1.63896	-0.55305	0.03387	0.97694	-0.60029	0.58871	1.64704	-0.66696	0.07711	1.02941	-0.45224	0.62689	1.67030	-0.64160	0.08263	1.03343	-0.45104	0.64640	1.66979
397	-0.54903	0.03813	0.99957	0.11433	0.03845	0.02928	-0.56758	0.61649	1.61724	0.11067	0.03682	0.07225	-0.36366	-0.02004	0.96429	-0.73017	0.56926	1.49108	-0.55965	0.03770	1.01262	-0.55524	0.65162	1.63083	-0.53753	0.02748	0.97193	-0.61707	0.58644	1.63551	-0.65507	0.06986	1.02252	-0.46812	0.62847	1.66447	-0.62925	0.07566	1.02649	-0.46728	0.64668	1.66430
398	-0.53405	0.03229	0.99445	0.11682	0.03677	0.02741	-0.58351	0.61326	1.60721	0.10973	0.04036	0.07625	-0.34492	-0.02289	0.96256	-0.74395	0.55828	1.47455	-0.54496	0.03183	1.00713	-0.57134	0.64847	1.62209	-0.52151	0.02124	0.96721	-0.63390	0.58352	1.62320	-0.64259	0.06258	1.01570	-0.48442	0.62958	1.65804	-0.61629	0.06867	1.01963	-0.48394	0.64647	1.65818
399	-0.51855	0.02660	0.98955	0.11918	0.03492	0.02545	-0.59956	0.60937	1.59650	0.10846	0.04426	0.08030	-0.32587	-0.02531	0.96122	-0.75733	0.54638	1.45733	-0.52970	0.02612	1.00184	-0.58764	0.64467	1.61269	-0.50500	0.01521	0.96282	-0.65072	0.57992	1.61010	-0.62948	0.05529	1.00898	-0.50111	0.63016	1.65097	-0.60270	0.06169	1.01290	-0.50100	0.64573	1.65139
400	-0.50254	0.02110	0.98490	0.12141	0.03291	0.02343	-0.61569	0.60478	1.58507	0.10686	0.04846	0.08439	-0.30654	-0.02726	0.96027	-0.77025	0.53354	1.43942	-0.51389	0.02058	0.99677	-0.60410	0.64018	1.60263	-0.48803	0.00940	0.95876	-0.66748	0.57560	1.59619	-0.61576	0.04803	1.00239	-0.51819	0.63019	1.64323	-0.58847	0.05475	1.00632	-0.51842	0.64440	1.64390
401	-0.48603	0.01581	0.98052	0.12347	0.03074	0.02137	-0.63184	0.59946	1.57293	0.10489	0.05294	0.08850	-0.28697	-0.02872	0.95972	-0.78264	0.51973	1.42083	-0.49752	0.01525	0.99195	-0.62067	0.63497	1.59186	-0.47061	0.00383	0.95506	-0.68410	0.57054	1.58146	-0.60141	0.04082	0.99595	-0.53560	0.62960	1.63479	-0.57362	0.04788	0.99993	-0.53618	0.64246	1.63568
402	-0.46903	0.01078	0.97645	0.12535	0.02842	0.01930	-0.64797	0.59337	1.56004	0.10255	0.05765	0.09261	-0.26720	-0.02965	0.95959	-0.79443	0.50494	1.40157	-0.48062	0.01017	0.98742	-0.63731	0.62899	1.58039	-0.45277	-0.00145	0.95175	-0.70053	0.56470	1.56591	-0.58642	0.03370	0.98972	-0.55333	0.62837	1.62563	-0.55812	0.04112	0.99376	-0.55423	0.63985	1.62670
403	-0.45156	0.00602	0.97269	0.12705	0.02595	0.01727	-0.66401	0.58647	1.54640	0.09983	0.06257	0.09670	-0.24726	-0.03004	0.95988	-0.80554	0.48914	1.38165	-0.46319	0.00536	0.98319	-0.65397	0.62221	1.56818	-0.43455	-0.00644	0.94884	-0.71669	0.55806	1.54954	-0.57081	0.02670	0.98370	-0.57134	0.62643	1.61570	-0.54200	0.03450	0.98783	-0.57254	0.63652	1.61692
404	-0.43364	0.00157	0.96928	0.12853	0.02336	0.01535	-0.67993	0.57874	1.53199	0.09670	0.06765	0.10075	-0.22720	-0.02985	0.96061	-0.81590	0.47232	1.36108	-0.44524	0.00087	0.97929	-0.67059	0.61458	1.55521	-0.41597	-0.01109	0.94635	-0.73251	0.55061	1.53235	-0.55456	0.01985	0.97794	-0.58957	0.62375	1.60498	-0.52525	0.02806	0.98220	-0.59105	0.63242	1.60631
405	-0.41530	-0.00254	0.96624	0.12978	0.02068	0.01364	-0.69564	0.57013	1.51680	0.09316	0.07288	0.10474	-0.20707	-0.02905	0.96179	-0.82542	0.45448	1.33987	-0.42680	-0.00327	0.97576	-0.68713	0.60606	1.54148	-0.39705	-0.01539	0.94429	-0.74793	0.54231	1.51435	-0.53770	0.01320	0.97247	-0.60800	0.62028	1.59345	-0.50788	0.02183	0.97688	-0.60972	0.62752	1.59485
406	-0.39656	-0.00627	0.96359	0.13080	0.01794	0.01226	-0.71109	0.56062	1.50083	0.08919	0.07823	0.10866	-0.18692	-0.02764	0.96341	-0.83403	0.43560	1.31806	-0.40789	-0.00703	0.97260	-0.70352	0.59663	1.52696	-0.37784	-0.01932	0.94269	-0.76286	0.53316	1.49553	-0.52022	0.00678	0.96732	-0.62656	0.61596	1.58108	-0.48991	0.01587	0.97192	-0.62848	0.62175	1.58250
407	-0.37744	-0.00959	0.96136	0.13156	0.01523	0.01139	-0.72621	0.55018	1.48406	0.08480	0.08366	0.11247	-0.16680	-0.02558	0.96550	-0.84162	0.41569	1.29565	-0.38854	-0.01035	0.96986	-0.71970	0.58623	1.51165	-0.35837	-0.02285	0.94156	-0.77725	0.52315	1.47591	-0.50214	0.00063	0.96253	-0.64519	0.61075	1.56784	-0.47136	0.01020	0.96735	-0.64728	0.61508	1.56924
408	-0.35799	-0.01248	0.95957	0.13204	0.01269	0.01117	-0.74092	0.53878	1.46649	0.07997	0.08916	0.11616	-0.14677	-0.02287	0.96805	-0.84812	0.39475	1.27268	-0.36878	-0.01321	0.96756	-0.73558	0.57485	1.49553	-0.33867	-0.02597	0.94090	-0.79101	0.51225	1.45550	-0.48349	-0.00520	0.95812	-0.66385	0.60460	1.55370	-0.45226	0.00487	0.96319	-0.66603	0.60745	1.55506
409	-0.33824	-0.01489	0.95823	0.13224	0.01059	0.01167	-0.75515	0.52640	1.44814	0.07470	0.09468	0.11971	-0.12689	-0.01949	0.97106	-0.85343	0.37280	1.24918	-0.34865	-0.01558	0.96571	-0.75110	0.56244	1.47859	-0.31878	-0.02866	0.94075	-0.80407	0.50048	1.43433	-0.46428	-0.01068	0.95414	-0.68245	0.59747	1.53866	-0.43262	-0.00007	0.95949	-0.68468	0.59882	1.53992
410	-0.31823	-0.01681	0.95737	0.13214	0.00937	0.01279	-0.76881	0.51302	1.42899	0.06900	0.10021	0.12308	-0.10722	-0.01544	0.97451	-0.85745	0.34985	1.22519	-0.32819	-0.01740	0.96435	-0.76618	0.54897	1.46084	-0.29874	-0.03089	0.94110	-0.81636	0.48782	1.41239	-0.44454	-0.01575	0.95061	-0.70092	0.58931	1.52270	-0.41248	-0.00459	0.95628	-0.70314	0.58915	1.52381
411	-0.29801	-0.01821	0.95700	0.13172	0.00950	0.01438	-0.78182	0.49861	1.40905	0.06289	0.10570	0.12626	-0.08784	-0.01071	0.97841	-0.86007	0.32592	1.20075	-0.30745	-0.01866	0.96349	-0.78073	0.53441	1.44226	-0.27857	-0.03265	0.94197	-0.82781	0.47428	1.38971	-0.42430	-0.02037	0.94756	-0.71919	0.58007	1.50579	-0.39188	-0.00864	0.95357	-0.72132	0.57839	1.50673
412	-0.27762	-0.01905	0.95714	0.13098	0.01104	0.01628	-0.79410	0.48318	1.38834	0.05640	0.11113	0.12921	-0.06880	-0.00531	0.98274	-0.86121	0.30107	1.17592	-0.28647	-0.01931	0.96314	-0.79465	0.51875	1.42287	-0.25834	-0.03394	0.94338	-0.83833	0.45986	1.36632	-0.40360	-0.02451	0.94503	-0.73718	0.56971	1.48794	-0.37087	-0.01217	0.95141	-0.73913	0.56650	1.48866
413	-0.25711	-0.01931	0.95780	0.12991	0.01355	0.01836	-0.80555	0.46670	1.36688	0.04958	0.11646	0.13191	-0.05017	0.00075	0.98746	-0.86076	0.27532	1.15076	-0.26532	-0.01933	0.96334	-0.80785	0.50197	1.40267	-0.23807	-0.03473	0.94533	-0.84787	0.44456	1.34223	-0.38249	-0.02811	0.94304	-0.75478	0.55818	1.46913	-0.34949	-0.01516	0.94982	-0.75647	0.55345	1.46960
414	-0.23654	-0.01898	0.95898	0.12851	0.01663	0.02051	-0.81607	0.44917	1.34468	0.04253	0.12166	0.13432	-0.03202	0.00747	0.99256	-0.85862	0.24873	1.12535	-0.24405	-0.01868	0.96409	-0.82024	0.48404	1.38168	-0.21780	-0.03501	0.94784	-0.85635	0.42840	1.31747	-0.36101	-0.03113	0.94161	-0.77191	0.54546	1.44936	-0.32781	-0.01755	0.94882	-0.77323	0.53920	1.44954
415	-0.21596	-0.01803	0.96070	0.12676	0.02001	0.02268	-0.82557	0.43059	1.32177	0.03547	0.12667	0.13642	-0.01442	0.01482	0.99800	-0.85471	0.22137	1.09975	-0.22273	-0.01735	0.96540	-0.83170	0.46496	1.35989	-0.19760	-0.03477	0.95092	-0.86369	0.41138	1.29206	-0.33921	-0.03353	0.94077	-0.78847	0.53151	1.42863	-0.30586	-0.01932	0.94842	-0.78930	0.52373	1.42851
416	-0.19544	-0.01644	0.96296	0.12468	0.02355	0.02480	-0.83396	0.41097	1.29818	0.02881	0.13147	0.13817	0.00258	0.02279	1.00374	-0.84894	0.19330	1.07407	-0.20142	-0.01532	0.96728	-0.84213	0.44473	1.33735	-0.17749	-0.03399	0.95456	-0.86983	0.39351	1.26604	-0.31716	-0.03528	0.94055	-0.80434	0.51629	1.40696	-0.28374	-0.02043	0.94864	-0.80457	0.50702	1.40651
417	-0.17504	-0.01421	0.96575	0.12227	0.02716	0.02683	-0.84113	0.39032	1.27396	0.02344	0.13602	0.13954	0.01892	0.03134	1.00975	-0.84122	0.16460	1.04837	-0.18021	-0.01256	0.96973	-0.85142	0.42335	1.31406	-0.15753	-0.03267	0.95879	-0.87468	0.37482	1.23943	-0.29491	-0.03633	0.94095	-0.81941	0.49977	1.38435	-0.26149	-0.02084	0.94951	-0.81892	0.48905	1.38356
418	-0.15483	-0.01132	0.96907	0.11953	0.03078	0.02873	-0.84698	0.36865	1.24913	0.02102	0.14027	0.14051	0.03455	0.04044	1.01597	-0.83150	0.13537	1.02277	-0.15916	-0.00907	0.97277	-0.85944	0.40084	1.29008	-0.13778	-0.03078	0.96361	-0.87819	0.35531	1.21228	-0.27254	-0.03664	0.94200	-0.83357	0.48195	1.36082	-0.23921	-0.02053	0.95101	-0.83221	0.46980	1.35969
419	-0.13486	-0.00776	0.97292	0.11648	0.03435	0.03048	-0.85142	0.34600	1.22375	0.02305	0.14418	0.14104	0.04942	0.05005	1.02236	-0.81971	0.10569	0.99737	-0.13837	-0.00485	0.97637	-0.86609	0.37722	1.26542	-0.11828	-0.02833	0.96902	-0.88026	0.33500	1.18460	-0.25012	-0.03620	0.94370	-0.84670	0.46279	1.33639	-0.21696	-0.01948	0.95315	-0.84433	0.44928	1.33494
420	-0.11521	-0.00354	0.97729	0.11313	0.03785	0.03205	-0.85433	0.32239	1.19786	0.02900	0.14771	0.14112	0.06349	0.06014	1.02888	-0.80580	0.07568	0.97226	-0.11790	0.00010	0.98053	-0.87123	0.35252	1.24015	-0.09910	-0.02530	0.97502	-0.88084	0.31391	1.15645	-0.22773	-0.03496	0.94607	-0.85866	0.44231	1.31110	-0.19482	-0.01768	0.95594	-0.85514	0.42750	1.30935
421	-0.09595	0.00135	0.98216	0.10951	0.04123	0.03341	-0.85563	0.29785	1.17154	0.03728	0.15082	0.14071	0.07671	0.07067	1.03547	-0.78974	0.04545	0.94755	-0.09785	0.00577	0.98524	-0.87475	0.32678	1.21431	-0.08028	-0.02167	0.98161	-0.87984	0.29206	1.12786	-0.20546	-0.03292	0.94911	-0.86932	0.42049	1.28499	-0.17289	-0.01510	0.95935	-0.86450	0.40447	1.28298
422	-0.07715	0.00690	0.98751	0.10564	0.04447	0.03456	-0.85521	0.27244	1.14483	0.04685	0.15347	0.13981	0.08907	0.08158	1.04210	-0.77151	0.01511	0.92335	-0.07829	0.01214	0.99047	-0.87654	0.30007	1.18796	-0.06191	-0.01744	0.98880	-0.87719	0.26946	1.09887	-0.18339	-0.03005	0.95280	-0.87854	0.39734	1.25810	-0.15124	-0.01175	0.96338	-0.87229	0.38022	1.25587
423	-0.05889	0.01309	0.99333	0.10154	0.04754	0.03548	-0.85298	0.24621	1.11782	0.05717	0.15562	0.13840	0.10053	0.09283	1.04871	-0.75109	-0.01521	0.89976	-0.05932	0.01918	0.99619	-0.87647	0.27245	1.16119	-0.04404	-0.01258	0.99658	-0.87281	0.24613	1.06954	-0.16163	-0.02635	0.95715	-0.88619	0.37290	1.23048	-0.12997	-0.00763	0.96800	-0.87837	0.35479	1.22811
