	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
142	-0.27169	0.68253	1.67698	-0.28013	0.37082	0.80995	-0.26213	0.46210	1.73877	-0.39084	0.35410	0.84730	-0.29356	0.63487	1.69647	-0.32102	0.36670	0.81851	-0.51976	0.86876	1.52145	-0.35573	0.39219	0.83251	-0.35914	0.89023	1.49822	-0.28710	0.37946	0.82030	-0.17410	0.46829	1.69810	-0.37851	0.35732	0.84494	-0.20271	0.98923	1.49858	-0.25339	0.52192	0.87920	-0.34361	0.83356	1.65755	-0.40006	0.55296	0.86367	-0.35948	0.71369	1.71124	-0.44472	0.50558	0.88986	-0.30728	0.89317	1.48101	-0.37183	0.52382	0.86175	-0.34150	0.77502	1.59926	-0.46232	0.51670	0.86786
143	-0.27252	0.68056	1.67830	-0.28099	0.37074	0.80993	-0.26047	0.46140	1.73860	-0.39013	0.35383	0.84737	-0.29420	0.63380	1.69701	-0.32215	0.36670	0.81852	-0.52129	0.86873	1.52128	-0.35688	0.39225	0.83272	-0.35895	0.89099	1.49604	-0.28713	0.37941	0.82011	-0.17159	0.46722	1.69739	-0.37711	0.35772	0.84456	-0.20386	0.98866	1.50028	-0.25346	0.52195	0.87895	-0.34451	0.83158	1.65919	-0.40219	0.55247	0.86416	-0.35889	0.71395	1.71006	-0.44580	0.50527	0.88991	-0.30823	0.89095	1.48370	-0.37319	0.52376	0.86141	-0.34221	0.77700	1.59675	-0.46320	0.51602	0.86752
144	-0.27331	0.67859	1.67960	-0.28181	0.37056	0.80985	-0.25877	0.46071	1.73841	-0.38943	0.35357	0.84744	-0.29485	0.63275	1.69754	-0.32333	0.36675	0.81858	-0.52284	0.86865	1.52121	-0.35801	0.39234	0.83289	-0.35879	0.89172	1.49393	-0.28720	0.37933	0.82001	-0.16904	0.46617	1.69663	-0.37566	0.35811	0.84413	-0.20512	0.98810	1.50204	-0.25362	0.52198	0.87872	-0.34545	0.82968	1.66078	-0.40428	0.55183	0.86496	-0.35825	0.71428	1.70877	-0.44673	0.50494	0.88967	-0.30925	0.88870	1.48653	-0.37461	0.52368	0.86097	-0.34282	0.77893	1.59420	-0.46401	0.51534	0.86726
145	-0.27406	0.67662	1.68089	-0.28260	0.37029	0.80971	-0.25702	0.46001	1.73821	-0.38875	0.35335	0.84750	-0.29551	0.63171	1.69807	-0.32455	0.36684	0.81867	-0.52440	0.86852	1.52124	-0.35910	0.39243	0.83305	-0.35865	0.89241	1.49191	-0.28732	0.37923	0.82001	-0.16644	0.46515	1.69582	-0.37417	0.35843	0.84371	-0.20647	0.98753	1.50387	-0.25386	0.52204	0.87855	-0.34643	0.82787	1.66231	-0.40628	0.55108	0.86605	-0.35757	0.71468	1.70739	-0.44757	0.50456	0.88929	-0.31032	0.88642	1.48950	-0.37606	0.52356	0.86043	-0.34332	0.78079	1.59161	-0.46476	0.51467	0.86715
146	-0.27476	0.67463	1.68215	-0.28339	0.36997	0.80954	-0.25521	0.45929	1.73798	-0.38810	0.35318	0.84753	-0.29617	0.63068	1.69860	-0.32579	0.36696	0.81876	-0.52598	0.86835	1.52138	-0.36014	0.39251	0.83320	-0.35854	0.89305	1.48998	-0.28745	0.37912	0.82009	-0.16382	0.46417	1.69496	-0.37265	0.35862	0.84336	-0.20789	0.98695	1.50575	-0.25416	0.52217	0.87845	-0.34745	0.82616	1.66378	-0.40813	0.55029	0.86738	-0.35685	0.71515	1.70591	-0.44836	0.50410	0.88893	-0.31145	0.88409	1.49260	-0.37752	0.52338	0.85976	-0.34371	0.78257	1.58898	-0.46548	0.51401	0.86724
147	-0.27539	0.67263	1.68341	-0.28420	0.36966	0.80936	-0.25333	0.45855	1.73774	-0.38744	0.35305	0.84754	-0.29684	0.62966	1.69912	-0.32702	0.36709	0.81883	-0.52756	0.86815	1.52161	-0.36115	0.39253	0.83337	-0.35846	0.89366	1.48813	-0.28758	0.37902	0.82023	-0.16118	0.46324	1.69406	-0.37112	0.35864	0.84308	-0.20936	0.98635	1.50770	-0.25447	0.52239	0.87844	-0.34850	0.82453	1.66519	-0.40985	0.54954	0.86878	-0.35610	0.71569	1.70434	-0.44912	0.50354	0.88864	-0.31264	0.88173	1.49584	-0.37894	0.52312	0.85896	-0.34397	0.78428	1.58632	-0.46618	0.51330	0.86756
148	-0.27595	0.67061	1.68465	-0.28505	0.36938	0.80921	-0.25138	0.45777	1.73747	-0.38675	0.35295	0.84753	-0.29751	0.62864	1.69964	-0.32824	0.36721	0.81884	-0.52915	0.86790	1.52194	-0.36212	0.39246	0.83354	-0.35841	0.89424	1.48637	-0.28769	0.37894	0.82040	-0.15852	0.46239	1.69313	-0.36956	0.35849	0.84284	-0.21085	0.98572	1.50969	-0.25477	0.52270	0.87851	-0.34956	0.82299	1.66654	-0.41143	0.54894	0.87013	-0.35531	0.71631	1.70268	-0.44984	0.50290	0.88842	-0.31388	0.87932	1.49921	-0.38030	0.52278	0.85803	-0.34412	0.78590	1.58362	-0.46691	0.51247	0.86809
149	-0.27643	0.66855	1.68588	-0.28594	0.36917	0.80911	-0.24937	0.45696	1.73718	-0.38597	0.35286	0.84752	-0.29819	0.62764	1.70015	-0.32942	0.36731	0.81881	-0.53074	0.86761	1.52236	-0.36305	0.39226	0.83372	-0.35839	0.89478	1.48470	-0.28777	0.37889	0.82059	-0.15587	0.46160	1.69217	-0.36799	0.35817	0.84258	-0.21234	0.98505	1.51174	-0.25502	0.52309	0.87868	-0.35064	0.82153	1.66781	-0.41289	0.54854	0.87130	-0.35450	0.71699	1.70093	-0.45050	0.50216	0.88823	-0.31518	0.87687	1.50270	-0.38157	0.52236	0.85701	-0.34415	0.78744	1.58088	-0.46773	0.51148	0.86878
150	-0.27683	0.66647	1.68711	-0.28685	0.36904	0.80907	-0.24729	0.45613	1.73687	-0.38505	0.35274	0.84752	-0.29888	0.62664	1.70066	-0.33056	0.36735	0.81873	-0.53232	0.86729	1.52287	-0.36397	0.39193	0.83390	-0.35839	0.89528	1.48312	-0.28783	0.37888	0.82080	-0.15321	0.46089	1.69118	-0.36641	0.35774	0.84226	-0.21378	0.98432	1.51384	-0.25520	0.52353	0.87893	-0.35170	0.82015	1.66901	-0.41421	0.54834	0.87218	-0.35366	0.71773	1.69909	-0.45109	0.50132	0.88800	-0.31652	0.87438	1.50630	-0.38276	0.52188	0.85592	-0.34408	0.78891	1.57811	-0.46870	0.51031	0.86954
151	-0.27714	0.66435	1.68833	-0.28778	0.36899	0.80911	-0.24514	0.45528	1.73653	-0.38396	0.35257	0.84752	-0.29957	0.62565	1.70116	-0.33164	0.36731	0.81864	-0.53390	0.86694	1.52346	-0.36488	0.39152	0.83407	-0.35842	0.89575	1.48163	-0.28788	0.37888	0.82103	-0.15057	0.46025	1.69016	-0.36483	0.35724	0.84184	-0.21514	0.98353	1.51598	-0.25531	0.52397	0.87923	-0.35275	0.81884	1.67011	-0.41532	0.54829	0.87273	-0.35279	0.71853	1.69716	-0.45162	0.50037	0.88768	-0.31791	0.87185	1.50999	-0.38389	0.52135	0.85481	-0.34390	0.79029	1.57531	-0.46990	0.50901	0.87029
152	-0.27736	0.66219	1.68954	-0.28871	0.36901	0.80919	-0.24293	0.45441	1.73616	-0.38270	0.35235	0.84752	-0.30026	0.62466	1.70166	-0.33268	0.36719	0.81858	-0.53547	0.86655	1.52412	-0.36579	0.39108	0.83424	-0.35848	0.89618	1.48023	-0.28793	0.37889	0.82128	-0.14793	0.45969	1.68912	-0.36325	0.35673	0.84131	-0.21642	0.98267	1.51816	-0.25534	0.52435	0.87956	-0.35375	0.81760	1.67112	-0.41617	0.54828	0.87295	-0.35189	0.71938	1.69515	-0.45215	0.49938	0.88726	-0.31935	0.86929	1.51376	-0.38502	0.52078	0.85376	-0.34362	0.79160	1.57248	-0.47138	0.50774	0.87097
153	-0.27750	0.66000	1.69074	-0.28965	0.36906	0.80929	-0.24067	0.45354	1.73577	-0.38128	0.35207	0.84750	-0.30095	0.62368	1.70215	-0.33367	0.36697	0.81859	-0.53704	0.86614	1.52485	-0.36669	0.39066	0.83445	-0.35857	0.89658	1.47892	-0.28800	0.37890	0.82154	-0.14529	0.45918	1.68807	-0.36169	0.35624	0.84070	-0.21757	0.98172	1.52039	-0.25532	0.52462	0.87987	-0.35472	0.81643	1.67203	-0.41674	0.54818	0.87293	-0.35097	0.72028	1.69307	-0.45276	0.49847	0.88675	-0.32082	0.86669	1.51760	-0.38620	0.52022	0.85283	-0.34326	0.79284	1.56961	-0.47305	0.50669	0.87152
154	-0.27757	0.65779	1.69193	-0.29058	0.36910	0.80939	-0.23835	0.45267	1.73535	-0.37973	0.35172	0.84746	-0.30165	0.62270	1.70265	-0.33463	0.36667	0.81871	-0.53861	0.86569	1.52565	-0.36757	0.39034	0.83469	-0.35869	0.89695	1.47770	-0.28808	0.37891	0.82178	-0.14266	0.45872	1.68699	-0.36015	0.35580	0.84002	-0.21860	0.98069	1.52266	-0.25527	0.52475	0.88011	-0.35563	0.81532	1.67282	-0.41711	0.54791	0.87281	-0.35001	0.72120	1.69091	-0.45352	0.49779	0.88613	-0.32233	0.86406	1.52148	-0.38752	0.51972	0.85213	-0.34281	0.79400	1.56672	-0.47464	0.50585	0.87201
155	-0.27756	0.65555	1.69311	-0.29152	0.36911	0.80945	-0.23599	0.45181	1.73489	-0.37807	0.35130	0.84736	-0.30234	0.62173	1.70313	-0.33558	0.36634	0.81894	-0.54017	0.86522	1.52651	-0.36842	0.39014	0.83500	-0.35883	0.89729	1.47657	-0.28817	0.37892	0.82197	-0.14003	0.45829	1.68590	-0.35865	0.35541	0.83935	-0.21949	0.97957	1.52497	-0.25520	0.52473	0.88025	-0.35648	0.81429	1.67348	-0.41741	0.54743	0.87269	-0.34902	0.72215	1.68867	-0.45440	0.49740	0.88536	-0.32388	0.86140	1.52539	-0.38897	0.51931	0.85172	-0.34228	0.79510	1.56380	-0.47602	0.50508	0.87257
156	-0.27751	0.65330	1.69426	-0.29245	0.36906	0.80947	-0.23358	0.45097	1.73441	-0.37632	0.35082	0.84720	-0.30303	0.62076	1.70362	-0.33653	0.36601	0.81928	-0.54175	0.86472	1.52744	-0.36925	0.39008	0.83537	-0.35899	0.89759	1.47553	-0.28824	0.37894	0.82205	-0.13739	0.45786	1.68479	-0.35718	0.35507	0.83872	-0.22024	0.97836	1.52734	-0.25513	0.52459	0.88025	-0.35727	0.81333	1.67401	-0.41776	0.54677	0.87259	-0.34799	0.72312	1.68637	-0.45526	0.49724	0.88445	-0.32546	0.85873	1.52933	-0.39049	0.51901	0.85163	-0.34168	0.79612	1.56084	-0.47734	0.50437	0.87316
157	-0.27741	0.65104	1.69539	-0.29340	0.36894	0.80946	-0.23113	0.45016	1.73389	-0.37452	0.35028	0.84696	-0.30372	0.61979	1.70409	-0.33751	0.36570	0.81971	-0.54333	0.86420	1.52844	-0.37005	0.39014	0.83580	-0.35918	0.89786	1.47458	-0.28829	0.37897	0.82202	-0.13473	0.45742	1.68366	-0.35575	0.35477	0.83819	-0.22086	0.97707	1.52976	-0.25506	0.52437	0.88009	-0.35798	0.81244	1.67441	-0.41821	0.54594	0.87251	-0.34691	0.72410	1.68399	-0.45600	0.49718	0.88355	-0.32707	0.85603	1.53329	-0.39196	0.51878	0.85188	-0.34100	0.79708	1.55785	-0.47864	0.50385	0.87371
158	-0.27729	0.64880	1.69650	-0.29436	0.36878	0.80942	-0.22863	0.44936	1.73333	-0.37270	0.34967	0.84664	-0.30439	0.61883	1.70456	-0.33852	0.36544	0.82020	-0.54492	0.86365	1.52950	-0.37084	0.39028	0.83626	-0.35940	0.89810	1.47372	-0.28830	0.37902	0.82186	-0.13205	0.45697	1.68251	-0.35436	0.35452	0.83779	-0.22136	0.97568	1.53224	-0.25498	0.52414	0.87978	-0.35863	0.81163	1.67467	-0.41878	0.54497	0.87246	-0.34579	0.72508	1.68154	-0.45661	0.49715	0.88281	-0.32871	0.85331	1.53729	-0.39330	0.51860	0.85242	-0.34024	0.79798	1.55483	-0.47993	0.50352	0.87420
159	-0.27715	0.64657	1.69757	-0.29534	0.36860	0.80939	-0.22609	0.44860	1.73273	-0.37091	0.34904	0.84626	-0.30506	0.61787	1.70501	-0.33956	0.36523	0.82070	-0.54652	0.86307	1.53064	-0.37162	0.39047	0.83673	-0.35964	0.89830	1.47296	-0.28829	0.37911	0.82159	-0.12935	0.45648	1.68135	-0.35299	0.35433	0.83752	-0.22175	0.97422	1.53478	-0.25488	0.52396	0.87931	-0.35921	0.81088	1.67479	-0.41944	0.54393	0.87249	-0.34462	0.72605	1.67901	-0.45710	0.49711	0.88234	-0.33039	0.85056	1.54132	-0.39454	0.51844	0.85320	-0.33943	0.79881	1.55177	-0.48117	0.50329	0.87465
160	-0.27701	0.64437	1.69862	-0.29637	0.36840	0.80938	-0.22351	0.44786	1.73209	-0.36922	0.34842	0.84583	-0.30571	0.61691	1.70546	-0.34065	0.36509	0.82118	-0.54813	0.86246	1.53186	-0.37240	0.39067	0.83718	-0.35990	0.89848	1.47229	-0.28826	0.37923	0.82123	-0.12663	0.45595	1.68017	-0.35165	0.35420	0.83734	-0.22205	0.97269	1.53737	-0.25474	0.52386	0.87871	-0.35971	0.81020	1.67479	-0.42016	0.54295	0.87269	-0.34341	0.72702	1.67642	-0.45749	0.49707	0.88217	-0.33210	0.84779	1.54542	-0.39577	0.51831	0.85415	-0.33856	0.79959	1.54869	-0.48233	0.50309	0.87506
161	-0.27688	0.64219	1.69964	-0.29743	0.36820	0.80941	-0.22090	0.44716	1.73141	-0.36771	0.34789	0.84539	-0.30636	0.61594	1.70590	-0.34177	0.36502	0.82161	-0.54974	0.86182	1.53317	-0.37320	0.39086	0.83762	-0.36018	0.89862	1.47171	-0.28823	0.37937	0.82083	-0.12388	0.45540	1.67898	-0.35031	0.35413	0.83720	-0.22228	0.97109	1.54000	-0.25459	0.52383	0.87802	-0.36014	0.80958	1.67465	-0.42095	0.54221	0.87314	-0.34215	0.72798	1.67376	-0.45783	0.49702	0.88227	-0.33384	0.84498	1.54960	-0.39710	0.51820	0.85516	-0.33764	0.80032	1.54558	-0.48339	0.50283	0.87543
162	-0.27676	0.64004	1.70064	-0.29852	0.36800	0.80949	-0.21825	0.44650	1.73069	-0.36645	0.34752	0.84498	-0.30698	0.61498	1.70633	-0.34290	0.36502	0.82197	-0.55134	0.86115	1.53456	-0.37402	0.39104	0.83804	-0.36049	0.89873	1.47122	-0.28824	0.37951	0.82042	-0.12112	0.45481	1.67777	-0.34897	0.35412	0.83704	-0.22246	0.96944	1.54268	-0.25442	0.52385	0.87731	-0.36050	0.80902	1.67440	-0.42187	0.54192	0.87392	-0.34085	0.72894	1.67105	-0.45813	0.49694	0.88256	-0.33561	0.84213	1.55387	-0.39857	0.51812	0.85619	-0.33669	0.80099	1.54246	-0.48430	0.50250	0.87577
163	-0.27665	0.63791	1.70163	-0.29965	0.36779	0.80962	-0.21557	0.44587	1.72993	-0.36546	0.34736	0.84461	-0.30759	0.61402	1.70675	-0.34403	0.36508	0.82224	-0.55292	0.86044	1.53604	-0.37488	0.39121	0.83846	-0.36082	0.89880	1.47082	-0.28829	0.37962	0.82002	-0.11834	0.45419	1.67654	-0.34763	0.35413	0.83683	-0.22259	0.96774	1.54539	-0.25426	0.52388	0.87663	-0.36079	0.80851	1.67404	-0.42294	0.54210	0.87512	-0.33952	0.72987	1.66827	-0.45843	0.49680	0.88294	-0.33742	0.83924	1.55824	-0.40022	0.51807	0.85727	-0.33571	0.80162	1.53934	-0.48504	0.50213	0.87606
164	-0.27656	0.63581	1.70259	-0.30080	0.36757	0.80982	-0.21286	0.44527	1.72913	-0.36473	0.34740	0.84430	-0.30819	0.61305	1.70717	-0.34511	0.36519	0.82242	-0.55444	0.85969	1.53761	-0.37576	0.39136	0.83889	-0.36117	0.89885	1.47052	-0.28841	0.37968	0.81967	-0.11554	0.45354	1.67531	-0.34628	0.35412	0.83656	-0.22268	0.96602	1.54812	-0.25417	0.52387	0.87607	-0.36101	0.80805	1.67358	-0.42407	0.54255	0.87668	-0.33817	0.73079	1.66545	-0.45874	0.49657	0.88333	-0.33926	0.83631	1.56269	-0.40204	0.51803	0.85848	-0.33471	0.80221	1.53622	-0.48560	0.50179	0.87629
165	-0.27648	0.63373	1.70356	-0.30197	0.36734	0.81009	-0.21012	0.44469	1.72830	-0.36420	0.34765	0.84403	-0.30877	0.61207	1.70757	-0.34612	0.36529	0.82253	-0.55589	0.85890	1.53926	-0.37666	0.39150	0.83934	-0.36153	0.89886	1.47030	-0.28861	0.37968	0.81939	-0.11273	0.45285	1.67405	-0.34492	0.35407	0.83626	-0.22275	0.96426	1.55085	-0.25414	0.52381	0.87569	-0.36116	0.80762	1.67302	-0.42518	0.54302	0.87843	-0.33679	0.73169	1.66259	-0.45908	0.49621	0.88366	-0.34114	0.83334	1.56723	-0.40403	0.51795	0.85989	-0.33371	0.80275	1.53314	-0.48597	0.50154	0.87643
166	-0.27643	0.63167	1.70452	-0.30319	0.36712	0.81047	-0.20736	0.44415	1.72744	-0.36377	0.34804	0.84377	-0.30933	0.61110	1.70797	-0.34705	0.36535	0.82258	-0.55724	0.85807	1.54100	-0.37756	0.39163	0.83979	-0.36192	0.89884	1.47017	-0.28887	0.37962	0.81917	-0.10990	0.45213	1.67278	-0.34354	0.35395	0.83599	-0.22277	0.96247	1.55358	-0.25419	0.52371	0.87551	-0.36123	0.80724	1.67235	-0.42628	0.54337	0.88022	-0.33540	0.73256	1.65971	-0.45943	0.49570	0.88396	-0.34306	0.83033	1.57184	-0.40613	0.51778	0.86148	-0.33271	0.80325	1.53009	-0.48613	0.50145	0.87644
